timestamp;lat;lon;fuel_rate;instant_fuel_economy;accel_y;accel_x;accel_z;engine_rpm;calculated_load_value;vehicle_speed;mass_air_flow;absolute_throttle_pos;fuel_rail_pressure_vacuum;fuel_rail_pressure;fuel_level;alcohol_fuel_percentage;engine_fuel_rate;vehicle_fuel_rate;fuel_level_a;fuel_level_b
15:09:23.841;-23.00219;-44.47651;0;0;0;-10.75157;9.072129;7.125234;0;0;0;0;0;0;0;0;0;0;0;0
15:09:24.029;-23.00219;-44.47651;0;0;0;-9.295338;8.006882;5.183171;0;0;0;0;0;0;0;0;0;0;0;0
15:09:25.036;-23.00219;-44.47651;0;0;5.311639;-2.272923;2.670384;2.185035;58.82353;810;15.97;0;81.96078;0;0;56800;0;0;0;0
15:09:26.026;-23.00218;-44.47651;0;0;5.208533;-0.6566397;1.042476;0.6059766;59.21569;798;15.66;0;81.96078;0;0;56800;0;0;0;0
15:09:27.040;-23.00218;-44.47651;0;0;5.301661;0.9418633;-1.057514;0.4303778;59.60784;804;15.94;0;81.96078;0;0;55800;0;0;0;0
15:09:28.038;-23.00218;-44.47651;0;0;5.328269;-2.017937;-0.3849864;-3.029532;58.03922;809;16.02;0;81.96078;0;0;57400;0;0;0;0
15:09:29.032;-23.00218;-44.47651;0;0;5.218511;0.2835847;-0.1904271;-0.04883872;60;805;15.69;0;81.96078;0;0;56400;0;0;0;0
15:09:30.029;-23.00218;-44.47652;0;0;5.198555;0.6477675;-0.5411956;-0.076795;61.17647;805;15.63;0;81.96078;0;0;55000;0;0;0;0
15:09:31.035;-23.00217;-44.47652;0;0;5.328269;-1.409737;0.5656707;-0.4946932;59.21569;814;16.02;0;81.96078;0;0;55200;0;0;0;0
15:09:32.031;-23.00217;-44.47652;0;0;5.265075;-2.11867;0.117415;-2.636862;59.60784;806;15.83;0;81.96078;0;0;57800;0;0;0;0
15:09:33.036;-23.00217;-44.47652;0;0;5.334921;0.2288094;-3.029541;4.93008;58.82353;802;16.04;0;81.96078;0;0;56200;0;0;0;0
15:09:34.040;-23.00217;-44.47652;0;0;5.151991;-0.216447;-1.329997;1.438544;60.39216;809;15.49;0;81.96078;0;0;54400;0;0;0;0
15:09:35.037;-23.00217;-44.47653;0;0;5.225163;-7.064589;-2.872526;-4.818263;60;803;15.71;0;81.96078;0;0;54000;0;0;0;0
15:09:36.039;-23.00219;-44.47654;0;0;5.298336;-0.7536196;-1.793863;-1.339575;59.21569;803;15.93;0;81.96078;0;0;57600;0;0;0;0
15:09:37.040;-23.00218;-44.47656;0;0;5.298336;2.671042;3.605646;-1.075505;60;800;15.93;0;81.96078;0;0;54400;0;0;0;0
15:09:38.041;-23.00215;-44.47657;0;0;5.321618;2.259601;3.501227;-2.723781;58.43137;811;16;0;81.96078;0;0;55800;0;0;0;0
15:09:39.037;-23.00214;-44.47655;0;0;5.285031;-1.737935;0.09618618;2.824714;59.60784;805;15.89;0;81.96078;0;0;54400;0;0;0;0
15:09:40.038;-23.00215;-44.47655;0;0;5.275054;1.982175;-1.8055;0.1497882;60;803;15.86;0;81.96078;0;0;55400;0;0;0;0
15:09:41.041;-23.00215;-44.47655;0;0;5.265075;4.801463;-0.4515313;3.77558;60;804;15.83;0;81.96078;0;0;54800;0;0;0;0
15:09:42.037;-23.00215;-44.47655;0;0;5.158643;1.871645;-0.05222046;0.8164793;60.39216;808;15.51;0;81.96078;0;0;55800;0;0;0;0
15:09:43.039;-23.00215;-44.47655;0;0;5.334921;0.6922257;-0.1933218;0.2471852;58.82353;806;16.04;0;81.96078;0;0;55600;0;0;0;0
15:09:44.035;-23.00215;-44.47655;0;0;5.298336;0.2540308;0.005080302;0.1322693;58.82353;806;15.93;0;81.96078;0;0;55200;0;0;0;0
15:09:45.036;-23.00215;-44.47655;0;0;5.298336;0.3514538;-0.2436982;-2.034913;58.03922;806;15.93;0;81.96078;0;0;55600;0;0;0;0
15:09:46.036;-23.00215;-44.47655;0;0;5.185251;-0.09977324;-0.03081181;0.07797183;59.60784;801;15.59;0;81.96078;0;0;56600;0;0;0;0
15:09:47.037;-23.00215;-44.47654;0;0;5.181925;0.1307952;-0.03216912;-0.08169773;61.17647;804;15.58;0;81.96078;0;0;55000;0;0;0;0
15:09:54.031;-23.00214;-44.47656;0;0;5.311639;-0.05969273;0.0798527;0.02381864;58.43137;811;15.97;0;81.96078;0;0;54600;0;0;0;0
15:09:55.038;-23.00214;-44.47656;0;0;5.158643;-0.2053473;0.2565306;0.2872184;75.68627;768;15.51;0;81.96078;0;0;64600;0;0;0;0
15:09:56.033;-23.00214;-44.47656;0;0;5.145339;-0.2361371;0.4217867;0.3030199;76.86275;775;15.47;0;81.96078;0;0;64800;0;0;0;0
15:09:57.030;-23.00214;-44.47656;0;0;5.37816;0.06766805;-0.1810377;-0.3071151;75.29412;813;16.17;0;81.96078;0;0;61400;0;0;0;0
15:09:58.035;-23.00214;-44.47655;0;0;5.351552;0.1557865;0.1145921;-0.01817258;67.84314;831;16.09;0;81.96078;0;0;60600;0;0;0;0
15:09:59.036;-23.00214;-44.47655;1;537.8156;5.37816;0.2292891;-0.08688535;0.3095568;63.13726;823;16.17;0;81.96078;0;0;58800;0;0;0;0
15:10:00.032;-23.00214;-44.47656;0;0;5.198555;0.1853577;-0.3161179;0.9183286;80;750;15.63;0;81.96078;0;0;70600;0;0;0;0
15:10:01.031;-23.00214;-44.47656;0;0;5.085471;-0.09131309;-0.0116536;0.09289111;89.01961;779;15.29;0;81.96078;0;0;61600;0;0;0;0
15:10:02.032;-23.00214;-44.47656;1;568.7474;5.687479;0.1407483;-0.06474828;0.3460233;65.88235;840;17.1;0;81.96078;0;0;62800;0;0;0;0
15:10:03.035;-23.00214;-44.47656;1;525.8419;5.258423;-0.114772;-0.09377974;1.116448;77.64706;781;15.81;0;81.96078;0;0;67000;0;0;0;0
15:10:04.034;-23.00213;-44.47655;1;531.8287;5.318292;-0.09144789;0.04405021;-0.1221792;77.64706;802;15.99;0;81.96078;0;0;67400;0;0;0;0
15:10:05.036;-23.00213;-44.47655;2;273.8968;5.47794;0.08326453;0.4027029;0.05842849;61.56863;826;16.47;0;81.96078;0;0;57600;0;0;0;0
15:10:06.029;-23.00212;-44.47654;2;271.5686;5.431376;-0.0219896;0.1246313;0.2827008;63.13726;818;16.33;0;81.96078;0;0;58400;0;0;0;0
15:10:07.029;-23.00211;-44.47654;1;525.5093;5.255097;-0.5811379;-0.129108;0.03832171;65.88235;795;15.8;0;81.96078;0;0;58400;0;0;0;0
15:10:08.033;-23.00212;-44.47654;1;520.8529;5.208533;0.1118805;-0.1374565;-0.0939871;68.23529;793;15.66;0;81.96078;0;0;60200;0;0;0;0
15:10:09.036;-23.00212;-44.47654;0;0;6.226293;-0.2860417;-0.1288902;0.07078256;78.03922;971;18.72;0;81.96078;0;0;73000;0;0;0;0
15:10:10.028;-23.00212;-44.47655;1;608.9921;6.089926;0.1902934;-0.2382726;0.08925508;61.56863;900;18.31;0;81.96078;0;0;63000;0;0;0;0
15:10:11.072;-23.00211;-44.47654;2;298.6756;5.973516;0.3118416;0.1380091;0.1143578;39.21569;874;17.96;0;81.96078;0;0;47600;0;0;0;0
15:10:12.031;-23.0021;-44.47655;1;537.483;5.374834;0.008172316;0.1283009;0.4228655;39.60784;829;16.16;0;81.96078;0;0;47600;0;0;0;0
15:10:13.038;-23.0021;-44.47655;1;522.5159;5.225163;-0.2674863;-0.05421073;0.1197107;44.70588;790;15.71;0;81.96078;0;0;48600;0;0;0;0
15:10:15.037;-23.00208;-44.47653;2;253.2755;5.065515;0.01460056;-0.3263615;0.8586665;50.58823;790;15.23;0;81.96078;0;0;50000;0;0;0;0
15:10:16.031;-23.00207;-44.47654;2;254.6059;5.092123;-0.3021276;0.1148281;0.1001322;57.64706;773;15.31;0;81.96078;0;0;60600;0;0;0;0
15:10:17.039;-23.00207;-44.47653;2;259.0961;5.181925;-0.260029;-0.07951433;0.1150407;68.23529;799;15.58;0;81.96078;0;0;61600;0;0;0;0
15:10:18.035;-23.00207;-44.47653;2;259.9276;5.198555;-0.1614883;-0.2491131;0.2493745;69.41177;806;15.63;0;81.96078;0;0;60000;0;0;0;0
15:10:19.033;-23.00206;-44.47653;2;264.2514;5.285031;-0.1315915;-0.2306125;-0.3760703;70.19608;803;15.89;0;81.96078;0;0;59400;0;0;0;0
15:10:20.034;-23.00205;-44.47653;3;175.835;5.275054;-0.20235;0.1716419;-0.3798831;70.19608;791;15.86;0;81.96078;0;0;63000;0;0;0;0
15:10:21.037;-23.00204;-44.47653;2;263.9188;5.278379;0.1132881;-0.01854295;0.8900558;70.58823;806;15.87;0;81.96078;0;0;62000;0;0;0;0
15:10:22.030;-23.00204;-44.47654;2;258.0983;5.161969;0.2033813;-0.4193118;1.072875;76.07843;776;15.52;0;81.96078;0;0;63400;0;0;0;0
15:10:23.036;-23.00203;-44.47655;2;255.2711;5.105427;0.1503463;-0.04561782;0.8557211;80;811;15.35;0;81.96078;0;0;66800;0;0;0;0
15:10:24.032;-23.00202;-44.47655;2;283.2096;5.664196;0.2164494;-0.03085508;0.1278721;61.56863;837;17.03;0;81.96078;0;0;59600;0;0;0;0
15:10:25.033;-23.00201;-44.47655;1;532.1614;5.321618;0.06037757;0.03479711;0.1527329;60;816;16;0;81.96078;0;0;57600;0;0;0;0
15:10:26.048;-23.00201;-44.47655;0;0;5.065515;0.2754366;-0.1341596;-0.1256605;72.94118;782;15.23;0;81.96078;0;0;65600;0;0;0;0
15:10:27.040;-23.002;-44.47655;0;0;5.142013;-0.1975509;-0.4054053;0.4456112;78.43137;749;15.46;0;81.96078;0;0;62400;0;0;0;0
15:10:28.031;-23.002;-44.47655;3;168.8504;5.065515;0.6100892;0.1044306;0.272076;100;761;15.23;0;81.96078;0;0;65600;0;0;0;0
15:10:29.038;-23.00202;-44.47655;5;107.6962;5.384812;0.3725809;-0.1386164;-0.2468519;82.74509;871;16.19;0;81.96078;0;0;71000;0;0;0;0
15:10:30.026;-23.00204;-44.47657;7;110.2809;7.719671;0.04275859;0.002363225;0.3246878;74.11765;1174;23.21;0;81.96078;0;0;85400;0;0;0;0
15:10:31.037;-23.00206;-44.47659;8;110.2156;8.817255;-0.1439926;0.05285865;-0.2220328;68.23529;1351;26.51;0;81.96078;0;0;100000;0;0;0;0
15:10:32.035;-23.00208;-44.4766;10;95.4897;9.548978;-0.4438672;0.2635064;-1.302482;82.74509;1647;28.71;0;81.96078;0;0;123000;0;0;0;0
15:10:33.037;-23.00211;-44.47662;12;54.26937;6.51233;-0.2766877;0.1356515;-1.241387;36.86274;868;19.58;0;81.96078;0;0;43600;0;0;0;0
15:10:34.034;-23.00214;-44.47663;13;36.53492;4.749544;0.3177375;-0.2680808;-0.3139376;90.58823;1059;14.28;0;81.96078;0;0;87000;0;0;0;0
15:10:35.039;-23.00218;-44.47663;14;37.20378;5.208533;0.1724812;0.6227652;0.2685469;93.33334;1171;15.66;0;81.96078;0;0;96400;0;0;0;0
15:10:36.034;-23.00223;-44.47663;17;42.53378;7.230748;1.175681;-0.6935837;3.276702;95.29412;1421;21.74;0;81.96078;0;0;108800;0;0;0;0
15:10:37.038;-23.00228;-44.47664;20;34.90646;6.981297;-1.706397;-0.9712421;-0.1573167;41.17647;1537;20.99;0;81.96078;0;0;77400;0;0;0;0
15:10:38.035;-23.00233;-44.47665;20;23.64792;4.729588;-0.960547;-0.2918448;1.065345;30.19608;1649;14.22;0;81.96078;0;0;81000;0;0;0;0
15:10:39.043;-23.00239;-44.47666;22;35.87554;7.892624;0.8327797;0.06467614;-2.776583;1.960784;1754;23.73;0;81.96078;0;0;55800;0;0;0;0
15:10:40.033;-23.00243;-44.47671;22;49.39122;10.86608;0.5514699;-1.147842;0.2247017;3.921569;1732;32.67;0;81.96078;0;0;56600;0;0;0;0
15:10:41.035;-23.00249;-44.47672;22;50.72163;11.15877;-0.1727713;-0.04811157;-2.887941;0;1687;33.55;0;81.96078;0;0;57000;0;0;0;0
15:10:42.035;-23.00254;-44.47675;23;47.74991;10.98249;1.131474;-0.5476443;-1.618346;0;1758;33.02;0;81.96078;0;0;56800;0;0;0;0
15:10:43.084;-23.0026;-44.47676;23;48.61757;11.18205;-0.0894249;-1.214215;-4.317994;0;1823;33.62;0;81.96078;0;0;60200;0;0;0;0
15:10:44.035;-23.00266;-44.47679;22;50.35879;11.07894;-0.7771562;1.793218;0.02426595;0;1747;33.31;0;81.96078;0;0;57800;0;0;0;0
15:10:45.046;-23.0027;-44.47683;21;51.34724;10.78293;-1.182752;-0.7921287;-3.969045;0;1647;32.42;0;81.96078;0;0;56000;0;0;0;0
15:10:46.033;-23.00278;-44.47676;19;50.01266;9.502413;-1.029972;-0.926509;-0.3700119;2.745098;1460;28.57;0;81.96078;0;0;53200;0;0;0;0
15:10:47.038;-23.00282;-44.47673;18;27.60587;4.96906;1.21737;-0.7690129;-2.432693;23.92157;1400;14.94;0;81.96078;0;0;71200;0;0;0;0
15:10:48.033;-23.00286;-44.4767;17;26.2559;4.463507;-0.8963873;0.6422956;-0.893722;45.88235;1359;13.42;0;81.96078;0;0;79600;0;0;0;0
15:10:49.039;-23.00289;-44.47668;17;26.37329;4.483463;0.8848394;-0.2848317;0.9902633;52.15686;1344;13.48;0;81.96078;0;0;85800;0;0;0;0
15:10:50.032;-23.00294;-44.47668;16;26.77437;4.283902;2.029417;-0.8916044;2.107287;50.98039;1295;12.88;0;81.96078;0;0;76800;0;0;0;0
15:10:51.041;-23.00298;-44.47666;17;24.00595;4.081016;1.776022;-0.623125;-0.9969037;45.09804;1310;12.27;0;81.96078;0;0;71200;0;0;0;0
15:10:52.036;-23.00302;-44.47665;16;23.92647;3.828238;-1.965729;0.5503417;1.500021;42.35294;1262;11.51;0;81.96078;0;0;69200;0;0;0;0
15:10:53.040;-23.00305;-44.47661;16;22.97025;3.675242;-0.146778;-0.1575427;-0.5115787;45.09804;1216;11.05;0;81.96078;0;0;70200;0;0;0;0
15:10:54.033;-23.00309;-44.4766;15;23.96943;3.595418;-1.497739;-0.2819101;-1.175692;47.05882;1186;10.81;0;81.96078;0;0;73200;0;0;0;0
15:10:55.038;-23.00312;-44.47659;15;28.82541;4.323814;-0.02492482;0.3170481;0.1388331;65.09804;1165;13;0;81.96078;0;0;83600;0;0;0;0
15:10:56.054;-23.00316;-44.47658;15;32.35098;4.85265;-0.1327738;0.5207114;0.05099837;69.80392;1213;14.59;0;81.96078;0;0;89200;0;0;0;0
15:10:57.037;-23.00319;-44.47657;16;33.61347;5.37816;-0.3293373;-0.03311565;0.3711174;72.94118;1292;16.17;0;81.96078;0;0;93000;0;0;0;0
15:10:58.036;-23.00324;-44.47654;17;32.65358;5.551112;-0.01879898;0.2759;0.3192392;71.37255;1346;16.69;0;81.96078;0;0;94200;0;0;0;0
15:10:59.038;-23.00328;-44.47652;18;36.88174;6.638718;0.208526;1.107234;-1.458133;79.21568;1479;19.96;0;81.96078;0;0;110000;0;0;0;0
15:11:00.037;-23.00332;-44.47649;20;35.98741;7.197488;-0.2642313;-0.3639604;-0.4903621;59.60784;1566;21.64;0;81.96078;0;0;100600;0;0;0;0
15:11:01.037;-23.00337;-44.47647;20;25.71004;5.142013;-0.4233489;-0.5045986;-1.615729;45.4902;1554;15.46;0;81.96078;0;0;87200;0;0;0;0
15:11:02.040;-23.00342;-44.47644;20;23.98052;4.796108;-0.9599112;0.2035396;-0.2207435;43.52941;1551;14.42;0;81.96078;0;0;87800;0;0;0;0
15:11:03.035;-23.00347;-44.47643;19;25.33018;4.812738;0.01667402;-0.5676684;-0.8741404;41.96078;1503;14.47;0;81.96078;0;0;83000;0;0;0;0
15:11:04.042;-23.00352;-44.47641;19;24.24485;4.606525;0.1442339;-0.2869111;-0.0381031;41.17647;1491;13.85;0;81.96078;0;0;81200;0;0;0;0
15:11:05.039;-23.00357;-44.47639;18;24.27986;4.370378;1.158631;0.8159901;1.092954;41.56863;1471;13.14;0;81.96078;0;0;87400;0;0;0;0
15:11:06.038;-23.00362;-44.47638;19;33.52266;6.369311;0.6655053;0.4276136;-0.3872057;70.19608;1515;19.15;0;81.96078;0;0;108200;0;0;0;0
15:11:07.041;-23.00367;-44.47636;20;34.05833;6.81167;-0.6972388;0.2839415;-0.8750978;50.98039;1564;20.48;0;81.96078;0;0;90600;0;0;0;0
15:11:08.035;-23.00372;-44.47633;20;21.81861;4.363726;0.3614834;0.05962034;-0.1056154;29.80392;1549;13.12;0;81.96078;0;0;76200;0;0;0;0
15:11:09.038;-23.00377;-44.47631;19;23.61466;4.486789;0.5591908;-0.6942107;0.9094352;31.37255;1508;13.49;0;81.96078;0;0;70000;0;0;0;0
15:11:10.038;-23.00381;-44.47629;19;25.82033;4.905866;0.1726726;-0.7410761;1.381367;17.64706;1449;14.75;0;81.96078;0;0;55600;0;0;0;0
15:11:11.034;-23.00386;-44.47626;17;26.60807;4.523375;0.494264;-0.8224555;0.710506;14.5098;1330;13.6;0;81.96078;0;0;48600;0;0;0;0
15:11:12.038;-23.0039;-44.47625;16;28.64525;4.583243;0.4462652;0.2207441;-1.232629;14.5098;1206;13.78;0;81.96078;0;0;48400;0;0;0;0
15:11:13.038;-23.00393;-44.47623;14;25.25391;3.53555;0.211028;0.2390213;0.6027361;34.90196;1114;10.63;0;81.96078;0;0;59200;0;0;0;0
15:11:14.038;-23.00397;-44.47621;14;23.11576;3.236209;0.3915309;-0.2212144;0.3080509;41.17647;1080;9.73;0;81.96078;0;0;59600;0;0;0;0
15:11:15.038;-23.004;-44.47619;13;22.97504;2.986758;-0.1315353;-0.8574256;2.388926;38.43137;1050;8.98;0;81.96078;0;0;57800;0;0;0;0
15:11:16.037;-23.00403;-44.47619;13;21.84932;2.840413;0.4840848;-0.5875755;0.01651816;42.35294;1004;8.54;0;81.96078;0;0;57000;0;0;0;0
15:11:17.039;-23.00406;-44.47619;12;25.94287;3.113146;-0.1721423;0.3055111;-1.371688;51.76471;957;9.36;0;81.96078;0;0;62000;0;0;0;0
15:11:18.035;-23.00407;-44.47618;12;29.87864;3.58544;-0.6352773;-0.006718899;-0.3885336;68.23529;992;10.78;0;81.96078;0;0;76000;0;0;0;0
15:11:19.039;-23.00405;-44.47628;13;38.27468;4.975712;-4.323452;2.851681;-0.3735354;94.11765;1081;14.96;0;81.96078;0;0;90200;0;0;0;0
15:11:20.039;-23.00407;-44.47632;15;42.61726;6.392593;-0.0536117;-1.654097;-3.922385;100;1230;19.22;0;81.96078;0;0;99400;0;0;0;0
15:11:21.035;-23.00408;-44.47636;17;41.77075;7.101033;1.399975;-1.975935;0.03038018;92.54902;1403;21.35;0;81.96078;0;0;105400;0;0;0;0
15:11:22.039;-23.0041;-44.47641;19;38.05654;7.230748;0.9273905;-0.1699183;-0.01582601;80.39216;1520;21.74;0;81.96078;0;0;110800;0;0;0;0
15:11:23.043;-23.00412;-44.47646;20;35.07276;7.014557;0.3843184;0.6609111;0.9230341;60.39216;1609;21.09;0;81.96078;0;0;105400;0;0;0;0
15:11:24.039;-23.00414;-44.47652;21;28.77789;6.043362;-0.5719905;-0.8439957;-0.667453;53.72549;1654;18.17;0;81.96078;0;0;103200;0;0;0;0
15:11:25.062;-23.00415;-44.47657;21;28.61951;6.010102;-0.4111573;0.8668585;-0.4647528;50.98039;1678;18.07;0;81.96078;0;0;102200;0;0;0;0
15:11:26.033;-23.00417;-44.47663;21;28.55616;5.996798;-0.1268421;1.161733;-1.804453;50.58823;1683;18.03;0;81.96078;0;0;101800;0;0;0;0
15:11:27.061;-23.00419;-44.47668;22;27.86288;6.129838;0.1458237;0.2873063;0.8138148;50.58823;1707;18.43;0;81.96078;0;0;102400;0;0;0;0
15:11:28.038;-23.00421;-44.47674;22;27.25815;5.996798;0.1146091;-0.6454697;-0.3543322;42.7451;1688;18.03;0;81.96078;0;0;89600;0;0;0;0
15:11:29.034;-23.00423;-44.47679;21;23.092;4.849324;0.6439424;-0.6820865;1.497316;34.11765;1618;14.58;0;81.96078;0;0;82200;0;0;0;0
15:11:30.033;-23.00425;-44.47685;20;23.4151;4.683023;0.323962;-0.5585167;-0.824415;32.54902;1583;14.08;0;81.96078;0;0;79400;0;0;0;0
15:11:31.036;-23.00427;-44.4769;20;22.03481;4.406964;0.2592776;-0.6781601;0.5394378;32.54902;1536;13.25;0;81.96078;0;0;77000;0;0;0;0
15:11:32.036;-23.00428;-44.47695;18;27.77217;4.998994;-0.917664;2.438776;2.230597;51.37255;1471;15.03;0;81.96078;0;0;96200;0;0;0;0
15:11:33.040;-23.0043;-44.477;19;34.08283;6.475743;-0.2117242;0.8491055;1.224216;67.84314;1542;19.47;0;81.96078;0;0;105800;0;0;0;0
15:11:34.032;-23.00432;-44.47705;20;34.17474;6.834952;-0.09626549;-0.3796945;-1.823828;54.90196;1583;20.55;0;81.96078;0;0;94000;0;0;0;0
15:11:35.039;-23.00434;-44.47711;20;27.7888;5.557764;0.2855779;-0.4595522;-1.003753;49.01961;1591;16.71;0;81.96078;0;0;95200;0;0;0;0
15:11:36.034;-23.00436;-44.47717;20;25.56038;5.112079;-0.1268384;-1.096207;1.727692;43.13726;1569;15.37;0;81.96078;0;0;85200;0;0;0;0
15:11:37.038;-23.00438;-44.47721;19;24.64747;4.683023;-0.1102843;-0.321632;0.501564;38.03922;1524;14.08;0;81.96078;0;0;77400;0;0;0;0
15:11:38.031;-23.00439;-44.47727;19;21.63656;4.11095;0.1363087;-0.5566332;0.7627003;32.94118;1493;12.36;0;81.96078;0;0;67000;0;0;0;0
15:11:39.037;-23.00441;-44.47731;18;38.04584;6.848257;0.7578188;-0.1663772;-3.055621;1.176471;1345;20.59;0;81.96078;0;0;47400;0;0;0;0
15:11:40.033;-23.00442;-44.47735;15;50.28925;7.543393;0.2067275;0.1743611;-0.05923178;0;1173;22.68;0;81.96078;0;0;44000;0;0;0;0
15:11:41.039;-23.00443;-44.47738;12;50.11186;6.013428;-0.5016125;0.1627247;-0.8033001;16.47059;917;18.08;0;81.96078;0;0;45600;0;0;0;0
15:11:42.034;-23.00444;-44.47741;11;28.5432;3.139754;-0.02182573;-0.9893755;-0.6344924;48.23529;846;9.44;0;81.96078;0;0;57400;0;0;0;0
15:11:43.038;-23.00445;-44.47744;10;25.84309;2.584311;-0.9004624;0.5414685;-0.6817843;61.96078;817;7.77;0;81.96078;0;0;59600;0;0;0;0
15:11:44.034;-23.00446;-44.47746;10;27.73891;2.773893;0.3129579;-0.0118029;0.9676794;76.07843;801;8.34;0;81.96078;0;0;65800;0;0;0;0
15:11:45.036;-23.00447;-44.47749;10;28.86975;2.886977;-0.2674372;0.0389492;-0.6916755;77.25491;823;8.68;0;81.96078;0;0;66400;0;0;0;0
15:11:46.041;-23.00448;-44.4775;10;30.53276;3.053278;0.5167345;-0.853606;1.778891;69.80392;831;9.18;0;81.96078;0;0;64400;0;0;0;0
15:11:47.043;-23.00459;-44.47747;11;36.85822;4.054407;1.712739;0.02539788;1.663367;87.05882;915;12.19;0;81.96078;0;0;75800;0;0;0;0
15:11:48.038;-23.00461;-44.47745;12;33.98072;4.07769;0.1937316;0.3234757;0.01949296;77.64706;958;12.26;0;81.96078;0;0;76600;0;0;0;0
15:11:49.040;-23.00464;-44.47743;12;35.33884;4.240664;0.2632895;0.01858286;-0.8581626;78.82353;1013;12.75;0;81.96078;0;0;78200;0;0;0;0
15:11:50.034;-23.00468;-44.47741;13;29.47355;3.831565;0.7299589;-0.1830667;-0.6500224;58.43137;1046;11.52;0;81.96078;0;0;71400;0;0;0;0
15:11:51.037;-23.00471;-44.47739;13;24.20311;3.146406;-0.5725334;0.6805267;-0.7785447;52.15686;1047;9.46;0;81.96078;0;0;67200;0;0;0;0
15:11:52.031;-23.00474;-44.47737;13;23.0518;2.996736;0.8667636;-0.04502111;-0.8758228;47.05882;1008;9.01;0;81.96078;0;0;60200;0;0;0;0
15:11:53.038;-23.00477;-44.47735;13;22.00282;2.860369;-0.1126704;-0.4233491;0.01934842;47.05882;1011;8.6;0;81.96078;0;0;58800;0;0;0;0
15:11:54.040;-23.0048;-44.47734;12;25.36082;3.0433;0.05967059;0.4849106;-0.7335758;50.98039;966;9.15;0;81.96078;0;0;61600;0;0;0;0
15:11:55.041;-23.00483;-44.47734;12;25.52711;3.063256;2.279958;0.2824381;-0.8198401;59.60784;980;9.21;0;81.96078;0;0;69200;0;0;0;0
15:11:56.035;-23.00486;-44.47736;12;33.39867;4.007843;0.8034924;0.7242594;-2.206515;77.25491;1021;12.05;0;81.96078;0;0;80600;0;0;0;0
15:11:57.039;-23.0049;-44.47739;14;42.83424;5.996798;1.556944;-0.5723671;0.841091;100;1170;18.03;0;81.96078;0;0;98400;0;0;0;0
15:11:58.038;-23.00488;-44.47744;16;40.97227;6.555568;-1.164112;-2.433076;1.572433;98.82353;1278;19.71;0;81.96078;0;0;103000;0;0;0;0
15:11:59.038;-23.00489;-44.47749;17;41.10555;6.987949;-0.5935619;-0.5247498;1.671825;91.37255;1370;21.01;0;81.96078;0;0;102200;0;0;0;0
15:12:00.035;-23.00491;-44.47754;18;38.82191;6.987949;0.4280599;-2.138797;-0.8407781;68.62745;1465;21.01;0;81.96078;0;0;96400;0;0;0;0
15:12:01.040;-23.00493;-44.4776;19;25.69779;4.882584;0.835944;-0.8488198;-2.004659;45.4902;1467;14.68;0;81.96078;0;0;82000;0;0;0;0
15:12:02.036;-23.00494;-44.47765;18;22.17339;3.991213;-0.7406219;-0.2561386;2.254275;30.58824;1436;12;0;81.96078;0;0;74200;0;0;0;0
15:12:03.041;-23.00496;-44.4777;17;22.4799;3.821587;-0.2307732;-0.6397147;2.416553;34.5098;1361;11.49;0;81.96078;0;0;69800;0;0;0;0
15:12:04.029;-23.00498;-44.47775;17;23.12554;3.931345;-0.2901286;0.04585822;-1.6139;41.56863;1337;11.82;0;81.96078;0;0;76400;0;0;0;0
15:12:05.037;-23.00499;-44.47779;16;28.43737;4.549983;-0.4826391;-0.45079;1.935392;60.78431;1305;13.68;0;81.96078;0;0;90800;0;0;0;0
15:12:06.033;-23.00501;-44.47783;17;30.87318;5.248445;0.4972073;0.7875521;-0.5767378;68.23529;1341;15.78;0;81.96078;0;0;96000;0;0;0;0
15:12:07.042;-23.00502;-44.47787;17;31.44056;5.3449;0.8341966;-0.48162;-1.87553;56.47059;1387;16.07;0;81.96078;0;0;88800;0;0;0;0
15:12:08.035;-23.00504;-44.47792;17;25.14071;4.273924;0.6049881;-2.175903;3.381451;36.86274;1356;12.85;0;81.96078;0;0;69200;0;0;0;0
15:12:09.035;-23.00506;-44.47797;17;24.18204;4.11095;-0.9083;-0.1865618;0.4871316;30.98039;1293;12.36;0;81.96078;0;0;57800;0;0;0;0
15:12:10.034;-23.00507;-44.47802;16;24.94506;3.991213;0.3303638;1.403928;-0.6791679;29.01961;1240;12;0;81.96078;0;0;61800;0;0;0;0
15:12:11.038;-23.00508;-44.47805;15;23.10467;3.465703;0.504016;-0.2028509;-2.073602;39.60784;1177;10.42;0;81.96078;0;0;64400;0;0;0;0
15:12:12.033;-23.0051;-44.47809;14;23.44836;3.282773;0.1836742;0.4450097;0.5960817;40.39216;1144;9.87;0;81.96078;0;0;63000;0;0;0;0
15:12:13.038;-23.00511;-44.47813;13;41.03783;5.334921;-0.1738791;-0.1013903;-0.672759;3.137255;1028;16.04;0;81.96078;0;0;40400;0;0;0;0
15:12:14.037;-23.00512;-44.47816;11;48.49925;5.334921;-0.173126;-0.3064602;-0.2628315;19.60784;892;16.04;0;81.96078;0;0;45600;0;0;0;0
15:12:15.040;-23.00513;-44.47819;10;27.17349;2.717351;0.09186096;-0.4160157;-0.7330995;56.47059;806;8.17;0;81.96078;0;0;55000;0;0;0;0
