t;x;y;z;a
1607839048429695;3.0436704;-0.9451649;9.674182;3
1607839050869383;2.78046;-0.33260235;9.9756775;3
1607839053309122;3.0269206;0.22013968;8.853444;3
1607839055748862;3.306881;-0.6053841;10.339387;3
1607839058188601;2.6416762;0.72263247;9.334401;3
1607839060628289;3.3643086;-0.09092726;9.74836;3
1607839063068029;2.7996025;-0.38524446;10.499705;3
1607839065507768;2.3186452;0.6891329;8.841479;3
1607839067947508;3.2566316;-0.4211368;9.836894;3
1607839070387195;1.820938;-0.17228323;9.439685;3
1607839072826935;2.0147567;0.8709874;8.855837;3
1607839075266674;2.6632116;-0.2656033;10.191031;3
1607839077706362;0.8997013;0.031106694;9.131011;3
1607839080146101;1.7467605;0.97866446;9.075976;3
1607839082585841;1.9645073;-0.062213387;9.82493;3
1607839085025581;0.52163535;0.23928227;8.977871;3
1607839087465268;1.5266209;1.2203395;9.401401;3
1607839089905008;1.9597218;1.18684;11.430513;3
1607839092344747;0.6795616;1.9310079;12.1459675;3
1607839094784435;1.5553347;3.6131623;12.641282;3
1607839097224174;2.254039;2.885744;12.509677;3
1607839099663914;1.1246266;1.7036897;10.882557;3
1607839102103654;1.0624132;1.9070797;9.265009;3
1607839104543341;2.0027926;1.8568304;9.439685;3
1607839106983081;1.5122639;1.6797615;9.805787;3
1607839109422820;0.9523434;3.0388846;9.286545;3
1607839111862560;2.036292;3.792624;8.618947;3
1607839114302247;2.2588246;2.0338993;7.24786;3
1607839116741987;1.4213367;0.6628119;5.5872407;3
1607839119181726;1.8879371;0.49052864;4.575077;3
1607839121621414;2.952743;-0.32063824;4.2281175;3
1607839124061154;2.5698915;-1.579263;3.4887354;3
1607839126500893;2.0985055;-1.1676974;3.4360933;3
1607839128940633;3.2063823;0.05503492;5.575277;3
1607839131380320;3.682554;0.33499518;7.743174;3
1607839133820060;3.1465619;-0.41635114;9.329616;3
1607839136259799;2.457429;-1.1964114;9.432507;3
1607839138699539;2.2947168;-2.292324;8.676374;3
1607839141139226;2.3808584;-4.6803613;8.597412;3
1607839143578966;1.3328022;-6.65444;8.652447;3
1607839146018706;0.38763726;-6.613762;9.236296;3
1607839148458445;0.95473623;-5.3718867;11.239088;3
1607839150898133;1.7491534;-4.2352962;13.6606245;3
1607839153337872;1.7060826;-3.6107693;15.251851;3
1607839155777612;2.0075781;-2.4047868;16.393229;3
1607839158217351;2.87378;-0.9882358;16.675581;3
1607839160657039;4.2711883;-0.567099;16.749758;3
1607839163096779;4.773681;-1.402194;15.716059;3
1607839165536518;4.6875396;-2.0937197;14.02194;3
1607839167976206;4.981857;-2.0171494;12.016755;3
1607839170415945;5.5202417;-1.8376877;9.810573;3
1607839172855685;6.0394845;-2.0745773;8.310273;3
1607839175295424;5.95095;-1.9310079;7.690532;3
1607839177735112;5.436493;-0.6652047;7.2957163;3
1607839180174851;5.4867425;1.416551;7.219146;3
1607839182614591;5.905486;3.1657043;7.3028946;3
1607839185054279;5.74756;3.629912;7.1545396;3
1607839187494018;5.0799623;3.1369905;7.085148;3
1607839189933758;3.9338005;2.4646072;6.6281185;3
1607839192373497;3.050849;2.0985055;6.0418773;3
1607839194813185;2.5172493;1.5433706;5.5872407;3
1607839197252924;1.9716859;0.5838487;5.558527;3
1607839199692664;1.0600204;-0.35174492;5.9916277;3
1607839202132404;0.023928227;-0.5407779;6.8339014;3
1607839204572091;-0.66759753;0.17228323;8.018349;3
1607839207011831;-0.79441714;1.1676974;9.466006;3
1607839209451570;-0.65324056;1.6654046;10.796415;3
1607839211891310;-0.47377887;1.4093726;11.9019;3
1607839214330997;-0.6125626;0.94755775;12.538391;3
1607839216770737;-0.79920274;0.67477596;12.5551405;3
1607839219210476;-0.6053841;0.7680961;12.296716;3
1607839221650216;-0.033499517;0.77766734;11.66501;3
1607839224089904;0.88295156;0.40917268;10.980663;3
1607839226529643;1.861616;-0.15792629;10.439885;3
1607839228969383;2.603391;-0.45942193;9.846465;3
1607839231409122;3.2997024;-0.16510476;9.355937;3
1607839233848810;4.0845485;0.7178468;9.068798;3
1607839236288549;4.9196434;1.7395821;9.075976;3
1607839238728289;5.9150577;2.251646;9.21476;3
1607839241168029;6.503692;2.0267208;8.748159;3
1607839243607716;6.558727;1.2897314;7.9537425;3
1607839246047456;5.946164;0.5383851;7.1042905;3
1607839248487195;4.981857;0.29910284;6.558727;3
1607839250926883;4.2568316;0.64606214;6.7166533;3
1607839253366622;3.802195;0.8039884;7.192825;3
1607839255806362;3.2422748;0.38524446;7.7551384;3
1607839258246101;2.1272194;-0.40677986;8.130812;3
1607839260685841;0.94755775;-0.37328035;8.535198;3
1607839263125529;0.45224348;0.4139583;9.212367;3
1607839265565268;0.71306115;0.6580262;10.13839;3
1607839268005008;0.68195444;-0.16749759;11.062019;3
1607839270444695;-0.062213387;-1.038485;11.497513;3
1607839272884435;-0.4235296;-0.85902333;11.408978;3
1607839275324174;0.2632105;-0.5766702;11.16491;3
1607839277763914;0.78723866;-1.430908;10.851451;3
1607839280203601;0.36370903;-2.4023938;10.473385;3
1607839282643341;0.42831525;-1.8329022;10.269995;3
1607839285083081;1.672583;-0.8542377;10.372886;3
1607839287522820;2.4741786;-1.0695918;10.499705;3
1607839289962508;2.2205393;-1.0719845;10.119247;3
1607839292402247;2.9647074;-0.016749758;9.623933;3
1607839294841987;4.508078;0.040677983;9.585648;3
1607839297281726;4.4817567;-1.0049855;9.2075815;3
1607839299721414;4.15394;-0.6197411;8.260024;3
1607839302161154;5.343173;-0.078963146;7.944171;3
1607839304600893;5.4987063;-1.1844472;8.118847;3
1607839307040633;4.2999024;-1.2299109;7.7001033;3
1607839309480320;4.733003;-0.22971097;7.7503524;3
1607839311920060;4.816752;-0.9403793;8.673982;3
1607839314359799;3.0819557;-0.91405827;8.712267;3
1607839316799539;3.0245278;0.3589234;8.855837;3
1607839319239226;3.0843484;-0.39720857;10.061819;3
1607839321678966;1.2299109;-0.6221339;10.143175;3
1607839324118706;1.1581261;0.26081768;9.949356;3
1607839326558445;1.268196;-0.87338024;11.097912;3
1607839328998133;-0.33738798;-0.7465607;10.906486;3
1607839331437872;0.08135597;0.08135597;10.485349;3
1607839333877612;0.30388847;-1.1485549;11.452049;3
1607839336317351;-0.7704889;-0.33020952;10.602597;3
1607839338757039;0.38763726;0.043070808;10.336994;3
1607839341196779;0.5096712;-0.80159557;11.246266;3
1607839343636518;0.2943172;0.62931234;9.860822;3
1607839346076258;1.7682959;0.15314065;10.195817;3
1607839348515945;1.6295122;0.10289137;10.3848505;3
1607839350955685;2.2061825;1.1270195;8.666803;3
1607839353395424;3.199204;-0.14356937;9.49472;3
1607839355835164;2.8785655;0.87338024;8.334201;3
1607839358274851;3.7663028;0.3684947;7.5637126;3
1607839360714591;3.871587;-0.15553348;8.496913;3
1607839363154331;3.792624;0.9164511;6.9009004;3
1607839365594070;4.2568316;-0.31345975;8.271988;3
1607839368033758;3.8141594;1.0241281;8.2145605;3
1607839370473497;3.792624;0.4354937;7.944171;3
1607839372913237;3.5820556;0.45224348;9.609575;3
1607839375352976;3.089134;1.0624132;8.384451;3
1607839377792664;2.7565317;-0.31585258;9.9038925;3
1607839380232404;2.4526432;0.9403793;9.5760765;3
1607839382672143;1.6701902;-0.5288138;9.561719;3
1607839385111883;1.7156538;0.41635114;10.779666;3
1607839387551570;1.1533405;-0.078963146;9.745967;3
1607839389991310;0.86859465;-0.15314065;11.097912;3
1607839392431049;1.1629118;0.6412765;10.202995;3
1607839394870789;0.44745782;-0.40677986;10.688739;3
1607839397310476;1.3615161;1.0504491;10.406385;3
1607839399750216;0.79441714;-0.37806597;10.152746;3
1607839402189956;1.672583;1.1676974;10.250853;3
1607839404629695;1.5984055;0.0023928226;9.45165;3
1607839407069383;2.0961127;1.0456635;9.769895;3
1607839409509122;2.5579274;0.43070808;8.695518;3
1607839411948862;2.6344976;0.68195444;9.099904;3
1607839414388601;3.4767714;0.782453;8.054241;3
1607839416828289;3.1202407;0.3397808;8.513663;3
1607839419268029;4.082155;1.0719845;7.776674;3
1607839421707768;3.5509489;0.09332009;8.46102;3
1607839424147508;4.4171505;1.2993027;8.094919;3
1607839426587195;3.6610186;-0.059820566;8.683554;3
1607839429026935;4.3836513;1.3328022;8.628518;3
1607839431466674;3.4025939;-0.30388847;8.913264;3
1607839433906414;3.9816568;1.1413764;9.200403;3
1607839436346154;2.926422;-0.5814559;9.250652;3
1607839438785841;3.3236306;0.86141616;9.755538;3
1607839441225581;2.3186452;-0.79441714;9.662218;3
1607839443665320;2.5507488;0.66041905;10.205389;3
1607839446105060;1.7754744;-0.7752745;10.049855;3
1607839448544747;2.024328;0.6628119;10.621739;3
1607839450984487;1.416551;-0.6723832;10.179068;3
1607839453424226;1.7252251;0.62452674;10.626525;3
1607839455863966;1.3136597;-0.6723832;9.987641;3
1607839458303654;1.7371893;0.57906306;10.356136;3
1607839460743393;1.5290136;-0.6939186;9.705289;3
1607839463183133;2.053042;0.55752766;9.982856;3
1607839465622872;1.942972;-0.72263247;9.221938;3
1607839468062560;2.5316064;0.567099;9.399008;3
1607839470502299;2.4119651;-0.7609176;8.73141;3
1607839472942039;3.1058838;0.6436693;9.044869;3
1607839475381779;2.8594232;-0.76570326;8.523234;3
1607839477821466;3.641876;0.73459655;8.944371;3
1607839480261206;3.1800613;-0.7920243;8.539984;3
1607839482700945;3.9864426;0.76331043;8.922835;3
1607839485140685;3.290131;-0.849452;8.738588;3
1607839487580424;4.0677986;0.69152576;9.116654;3
1607839490020112;3.182454;-0.9738788;9.047262;3
1607839492459851;3.9074793;0.567099;9.353543;3
1607839494899591;2.9671001;-1.0863415;9.286545;3
1607839497339331;3.495914;0.4546363;9.726824;3
1607839499779018;2.696711;-1.0935199;9.669396;3
1607839502218758;3.0532417;0.3924229;10.222138;3
1607839504658497;2.5627131;-0.85902333;9.870394;3
1607839507098237;2.5914268;0.24646074;10.432707;3
1607839509537924;2.507678;-0.47138608;9.650253;3
1607839511977664;2.2205393;-0.10049855;10.408778;3
1607839514417404;2.5674987;0.11246266;9.504292;3
1607839516857143;2.0865414;-0.45224348;10.289138;3
1607839519296831;2.6823542;0.74895346;9.406186;3
1607839521736570;2.2899313;-0.59342;9.647861;3
1607839524176310;2.696711;0.8709874;9.3200445;3
1607839526616049;2.7158537;-0.2416751;8.874979;3
1607839529055789;2.778067;0.40438703;9.506684;3
1607839531495476;3.1465619;0.65084773;8.350951;3
1607839533935216;3.050849;-0.23449662;9.339187;3
1607839536374956;3.2303107;1.0648061;8.496913;3
1607839538814695;3.4289148;-0.17706887;8.807981;3
1607839541254383;3.2231321;0.37567315;9.363115;3
1607839543694122;3.37388;0.6053841;8.303095;3
1607839546133862;3.455236;-0.55034924;9.643075;3
1607839548573601;2.87378;0.65324056;8.712267;3
1607839551013341;3.3954153;-0.14356937;9.01137;3
1607839553453029;2.940779;-0.44985065;10.04507;3
1607839555892768;2.495714;0.52163535;8.724232;3
1607839558332508;3.333202;-0.63170516;10.157532;3
1607839560772247;2.115255;-0.27996024;9.860822;3
1607839563211935;2.4239295;0.39720857;9.131011;3
1607839565651674;3.0843484;-0.7369894;10.683953;3
1607839568091414;1.4979069;-0.14117654;9.516255;3
1607839570531154;2.6344976;0.3469593;9.54497;3
1607839572970841;2.766103;-0.7848458;10.380065;3
1607839575410581;1.3830515;-0.17228323;9.116654;3
1607839577850320;2.8785655;0.43070808;9.52822;3
1607839580290060;2.7876384;-0.60059845;9.946963;3
1607839582729799;1.7036897;-0.10289137;9.016156;3
1607839585169487;3.0125637;0.6580262;9.186047;3
1607839587609226;3.1896327;-0.34217364;9.470792;3
1607839590048966;2.158326;-0.3182454;8.896515;3
1607839592488706;2.9671001;0.65084773;8.855837;3
1607839594928393;3.6251264;0.02871387;9.341579;3
1607839597368133;2.6153553;-0.47377887;9.140582;3
1607839599807872;2.57707;0.4546363;8.851051;3
1607839602247612;3.5892339;0.45224348;9.341579;3
1607839604687351;3.0077782;-0.5814559;9.432507;3
1607839607127039;2.1774685;-0.28953153;9.075976;3
1607839609566779;2.9431717;0.4642076;9.382257;3
1607839612006518;3.211168;-0.1794617;9.827323;3
1607839614446258;2.2277179;-0.74177504;9.729217;3
1607839616885945;2.0841484;-0.0023928226;9.669396;3
1607839619325685;2.8977082;0.31585258;9.966106;3
1607839621765424;2.7421749;-0.5383851;10.021141;3
1607839624205164;1.9046868;-0.7968099;9.7196455;3
1607839626644904;2.132005;0.038285162;9.619147;3
1607839629084591;2.8761728;0.19621146;9.777073;3
1607839631524331;2.7565317;-0.57188463;9.820144;3
1607839633964070;2.091327;-0.6412765;9.521041;3
1607839636403810;2.3138595;0.1698904;9.315259;3
1607839638843497;3.158526;0.3924229;9.485149;3
1607839641283237;3.0867412;-0.33499518;9.343972;3
1607839643722976;2.4741786;-0.6029913;9.047262;3
1607839646162716;2.5794628;0.124426775;8.958728;3
1607839648602456;3.1920254;0.5407779;8.980264;3
1607839651042143;3.4025939;-0.047856454;9.097511;3
1607839653481883;2.8666015;-0.6628119;9.040084;3
1607839655921622;2.4478576;-0.3684947;8.877372;3
1607839658361362;2.8905299;0.29671;9.059227;3
1607839660801101;3.3260236;0.17228323;9.30808;3
1607839663240789;3.0125637;-0.552742;9.382257;3
1607839665680529;2.4502504;-0.7800602;9.434899;3
1607839668120268;2.2899313;-0.19381863;9.499506;3
1607839670560008;2.6679974;0.3182454;9.755538;3
1607839672999695;2.9192436;0.038285162;10.04507;3
1607839675439435;2.5411777;-0.65324056;10.068997;3
1607839677879174;2.024328;-0.7609176;9.923036;3
1607839680318914;1.9716859;-0.15314065;9.8632145;3
1607839682758601;2.3688943;0.36610186;9.970892;3
1607839685198341;2.7182465;0.14117654;10.064212;3
1607839687638081;2.6225336;-0.5240282;9.956535;3
1607839690077820;2.2468605;-0.71306115;9.650253;3
1607839692517560;2.160719;-0.22731815;9.391829;3
1607839694957247;2.5435705;0.4139583;9.406186;3
1607839697396987;3.0245278;0.4881358;9.537791;3
1607839699836726;3.1537402;-0.11485548;9.466006;3
1607839702276466;2.8953154;-0.634098;9.111869;3
1607839704716206;2.5459633;-0.51445687;8.693125;3
1607839707155893;2.5196424;0.0741775;8.685946;3
1607839709595633;2.8546374;0.50488555;9.080762;3
1607839712035372;3.010171;0.5814559;9.346365;3
1607839714475112;3.1226335;0.22253251;9.542577;3
1607839716914851;2.7948167;-0.32542387;9.241081;3
1607839719354539;2.2827528;-0.22492532;8.836694;3
1607839721794279;2.2157538;0.03589234;8.831908;3
1607839724234018;2.2612174;0.17228323;8.975478;3
1607839726673758;2.400001;-0.19860429;8.920443;3
1607839729113497;2.4358935;-0.7585248;8.683554;3
1607839731553185;2.2157538;-1.3998013;8.408379;3
1607839733992924;1.8233309;-1.7922242;8.178668;3
1607839736432664;1.5529419;-1.4380864;8.484949;3
1607839738872404;1.4691931;-0.89013004;9.047262;3
1607839741312143;1.6773686;-0.2656033;9.738789;3
1607839743751831;1.9190438;-0.08853444;10.200603;3
1607839746191570;2.1702902;-0.20578274;10.466207;3
1607839748631310;2.0745773;-0.34456646;10.246066;3
1607839751071049;1.8831514;-0.36610186;10.006784;3
1607839753510737;1.7036897;-0.10049855;10.018748;3
1607839755950476;1.5266209;0.21774685;10.023534;3
1607839758390216;1.6223338;0.4546363;10.114461;3
1607839760829956;1.8041883;0.526421;9.994821;3
1607839763269695;1.9716859;0.43070808;9.664611;3
1607839765709435;2.158326;0.13160525;9.425328;3
1607839768149122;2.225325;-0.13160525;9.363115;3
1607839770588862;2.0338993;-0.15074782;9.18126;3
1607839773028601;2.0458634;0.21774685;9.482756;3
1607839775468341;1.8783658;0.715454;9.674182;3
1607839777908029;1.7754744;0.86141616;9.5353985;3
1607839780347768;1.9573289;0.36610186;9.032906;3
1607839782787508;2.0985055;-0.45942193;8.269595;3
1607839785227247;2.225325;-0.89730847;8.185846;3
1607839787666987;2.2348964;-0.63888365;8.683554;3
1607839790106674;2.268396;-0.0071784677;9.224331;3
1607839792546414;2.6799614;0.40917268;10.04507;3
1607839794986154;2.7565317;0.31345975;10.3441725;3
1607839797425893;2.416751;-0.31106696;9.745967;3
1607839799865633;2.306681;-0.701097;9.408579;3
1607839802305320;2.2564318;-0.64845496;9.609575;3
1607839804745060;2.160719;-0.21774685;10.152746;3
1607839807184799;1.9860427;0.13878371;10.425529;3
1607839809624539;1.7419748;0.24885355;10.262816;3
1607839812064279;1.5002998;0.12921242;10.01157;3
1607839814503966;1.1940185;0.076570325;9.84168;3
1607839816943706;0.94755775;0.26799613;9.877572;3
1607839819383445;0.60777694;0.72502524;9.609575;3
1607839821823185;0.63170516;0.5192425;8.453842;3
1607839824262924;0.9020941;2.4789643;9.461221;3
1607839826702612;1.1389836;2.6488547;10.595419;3
1607839829142351;1.1820544;3.7830527;11.01177;3
1607839831582091;1.0576276;3.4719856;9.1669035;3
1607839834021831;1.4237294;0.42592242;5.6949177;3
1607839836461570;2.0147567;-3.196811;2.8881369;3
1607839838901258;2.928815;-5.5465627;2.3641088;3
1607839841340997;2.806781;-3.3882368;4.6779685;3
1607839843780737;2.7756743;0.863809;9.693324;3
1607839846220476;3.225525;5.9748783;15.658631;3
1607839848660216;2.792424;7.587641;17.503498;3
1607839851099904;1.5864414;5.0775695;14.309079;3
1607839853539643;0.5623133;0.701097;10.116854;3
1607839855979383;0.23928227;-2.6344976;8.248059;3
1607839858419122;-0.22971097;-2.6799614;8.700303;3
1607839860858862;0.06699903;0.38285163;11.533405;3
1607839863298549;0.38524446;3.603591;13.502698;3
1607839865738289;1.1365907;4.0103707;13.067204;3
1607839868178029;2.1894326;2.0578275;11.322837;3
1607839870617768;3.0556345;-0.79920274;8.76491;3
1607839873057508;4.1754756;-2.3186452;7.1688967;3
1607839875497195;4.8861437;-1.6701902;7.200003;3
1607839877936935;5.4293146;0.9451649;8.633304;3
1607839880376674;5.453243;3.0652058;10.004392;3
1607839882816414;4.9986067;3.1345978;9.963714;3
1607839885256154;4.180261;1.8089739;8.504091;3
1607839887695893;2.926422;-0.21296121;6.384051;3
1607839890135581;1.8640088;-1.3423735;5.2905307;3
1607839892575320;1.1916257;-1.2083755;6.1160545;3
1607839895015060;0.7585248;-0.019142581;7.9513497;3
1607839897454799;0.54317075;1.1437693;9.698111;3
1607839899894539;0.66041905;1.6773686;10.963913;3
1607839902334226;0.8566305;1.4811572;11.361122;3
1607839904773966;1.0839486;0.6053841;11.0811615;3
1607839907213706;1.402194;-0.083748795;10.782059;3
1607839909653445;1.7180467;-0.4953143;10.554741;3
1607839912093185;1.8592232;-0.47138608;10.377672;3
1607839914532924;1.9764715;0.021535404;10.593026;3
1607839916972612;2.1535404;0.4426722;10.911271;3
1607839919412351;2.0386848;0.5694918;10.597812;3
1607839921852091;1.9357935;0.44985065;9.9015;3
1607839924291831;1.9764715;0.19621146;9.212367;3
1607839926731570;1.8903298;-0.043070808;8.4705925;3
1607839929171258;1.9908284;0.040677983;8.355737;3
1607839931610997;2.3138595;0.1698904;8.796016;3
1607839934050737;2.6751757;0.4953143;9.312865;3
1607839936490476;2.9192436;0.46899325;9.420543;3
1607839938930216;3.318845;0.47138608;9.523434;3
1607839941369904;3.5892339;0.076570325;9.353543;3
1607839943809643;3.6921253;-0.38763726;9.157332;3
1607839946249383;3.8117664;-0.62452674;9.238688;3
1607839948689122;3.7471602;-0.76570326;9.315259;3
1607839951128862;3.6490545;-0.72023964;9.434899;3
1607839953568601;3.397808;-0.7178468;9.5760765;3
1607839956008289;3.196811;-0.72263247;9.848858;3
1607839958448029;2.8307092;-0.7704889;9.944571;3
1607839960887768;2.5435705;-0.71306115;10.040284;3
1607839963327508;2.2492533;-0.53359944;10.013963;3
1607839965767247;1.8975084;-0.4881358;9.851251;3
1607839968206935;1.6486548;-0.4235296;9.68136;3
1607839970646674;1.4739788;-0.24646074;9.54497;3
1607839973086414;1.4524434;-0.014356935;9.5665045;3
1607839975526154;1.430908;0.15553348;9.549755;3
1607839977965893;1.5553347;0.24885355;9.499506;3
1607839980405581;1.7874385;0.40917268;9.3104725;3
1607839982845320;2.1343977;0.4546363;8.898908;3
1607839985285060;2.3641088;0.22731815;8.394022;3
1607839987724799;2.7038896;-0.038285162;8.152347;3
1607839990164539;3.050849;-0.0741775;8.12124;3
1607839992604279;3.400201;-0.076570325;8.133204;3
1607839995044018;3.696911;-0.11964113;8.154739;3
1607839997483706;3.7280176;-0.33020952;7.989635;3
1607839999923445;3.7256248;-0.59342;8.145168;3
1607840002363185;3.7591243;-0.6867401;8.666803;3
1607840004802924;3.615555;-0.39481574;8.963513;3
1607840007242664;3.4169507;0.88295156;9.336794;3
1607840009682351;3.3810585;1.3447664;9.260223;3
1607840012122091;3.3906298;1.1940185;9.3104725;3
1607840014561831;3.778267;1.7156538;10.7844515;3
1607840017001570;4.017549;3.696911;12.191431;3
