t;x;y;z;a
1606885994057817;0.8255238;-0.38524446;9.985249;3
1606885996497453;0.9068798;0.71306115;9.834501;3
1606885998937036;1.9118652;0.55513483;10.028319;3
1606886001376671;1.1437693;-0.39960137;9.982856;3
1606886003816307;0.6843473;0.44745782;9.611969;3
1606886006255890;1.8305093;0.8039884;9.803394;3
1606886008695526;1.5170496;-0.27038896;9.889536;3
1606886011135109;0.5312066;0.09092726;9.461221;3
1606886013574692;1.4787644;0.94755775;9.616755;3
1606886016014328;1.820938;0.1698904;9.757931;3
1606886018453911;0.7968099;-0.27038896;9.499506;3
1606886020893546;0.96909314;0.6939186;9.427721;3
1606886023333182;1.9381863;0.72263247;9.657433;3
1606886025772765;1.5314065;-0.23928227;9.650253;3
1606886028212401;0.81834537;0.021535404;9.420543;3
1606886030651984;1.564906;0.8566305;9.547362;3
1606886033091619;2.143969;0.41635114;9.734002;3
1606886035531203;1.4237294;-0.3469593;9.590433;3
1606886037970838;1.119841;0.18903299;9.499506;3
1606886040410421;1.847259;0.8279166;9.60479;3
1606886042850057;2.1559331;0.19142582;9.738789;3
1606886045289640;1.416551;-0.4139583;9.645468;3
1606886047729276;1.0552348;0.19381863;9.513863;3
1606886050168859;1.7347964;0.78723866;9.700503;3
1606886052608494;1.9525433;0.23688944;9.817751;3
1606886055048078;1.2442678;-0.40438703;9.68136;3
1606886057487713;0.80877405;0.038285162;9.602397;3
1606886059927296;1.2753744;0.73459655;9.667004;3
1606886062366932;1.6845472;0.45702913;9.820144;3
1606886064806515;1.2586247;-0.2943172;9.762716;3
1606886067246151;0.6556334;-0.19381863;9.595219;3
1606886069685734;0.85184485;0.55513483;9.643075;3
1606886072125369;1.430908;0.7106683;9.815358;3
1606886074564953;1.4739788;0.031106694;9.851251;3
1606886077004588;0.9284152;-0.41156548;9.724431;3
1606886079444171;0.6412765;0.02871387;9.614362;3
1606886081883807;1.0408778;0.67477596;9.722038;3
1606886084323390;1.5601203;0.5766702;9.939785;3
1606886086763026;1.5122639;-0.14117654;9.934999;3
1606886089202609;1.0671989;-0.44027936;9.729217;3
1606886091642244;0.9092726;0.050249275;9.62154;3
1606886094081828;1.308874;0.65324056;9.753145;3
1606886096521463;1.7826529;0.5455636;9.949356;3
1606886098961046;1.7946169;-0.1268196;9.896714;3
1606886101400682;1.3663018;-0.46899325;9.633504;3
1606886103840265;1.0360922;-0.059820566;9.449257;3
1606886106279901;1.2059826;0.65324056;9.60479;3
1606886108719484;1.6079768;0.8279166;9.860822;3
1606886111159119;1.7252251;0.34217364;9.865608;3
1606886113598703;1.442872;-0.2009971;9.533006;3
1606886116038338;0.9810573;-0.15792629;9.19801;3
1606886118477921;0.80877405;0.4235296;9.241081;3
1606886120917557;1.0600204;0.94755775;9.616755;3
1606886123357140;1.4213367;0.8709874;9.848858;3
1606886125796776;1.5433706;0.2727818;9.657433;3
1606886128236411;1.3232309;-0.2105684;9.217153;3
1606886130675994;0.9738788;-0.14117654;9.006584;3
1606886133115630;0.83988076;0.40917268;9.305687;3
1606886135555213;1.0169497;0.9068798;9.844072;3
1606886137994849;1.3399807;0.89730847;10.10489;3
1606886140434432;1.5816557;0.37328035;9.836894;3
1606886142874067;1.5481563;-0.19860429;9.403793;3
1606886145313651;1.2849457;-0.37088752;9.286545;3
1606886147753286;0.9882358;-0.016749758;9.657433;3
1606886150192869;0.9164511;0.55752766;10.236495;3
1606886152632505;1.0911272;0.863809;10.526027;3
1606886155072088;1.3878372;0.6556334;10.332209;3
1606886157511724;1.6271194;-0.021535404;9.851251;3
1606886159951307;1.5290136;-0.65324056;9.49472;3
1606886162390942;1.1365907;-0.6867401;9.564112;3
1606886164830526;0.7680961;0.0;9.966106;3
1606886167270161;0.8207382;0.85902333;10.377672;3
1606886169709744;1.2251252;1.0289137;10.4351;3
1606886172149380;1.4261223;0.23928227;9.992428;3
1606886174588963;1.0552348;-0.70348984;9.375079;3
1606886177028599;0.55513483;-0.67477596;9.052048;3
1606886179468182;0.61016977;0.29192436;9.2793665;3
1606886181907817;1.1796615;0.94755775;9.789038;3
1606886184347401;1.3447664;0.485743;9.97807;3
1606886186787036;0.74895346;-0.18185452;9.600004;3
1606886189226619;0.3900301;0.06460621;9.104691;3
1606886191666255;0.9667004;0.59342;9.025727;3
1606886194105838;1.430908;0.15553348;9.293723;3
1606886196545474;0.8039884;-0.4761717;9.489935;3
1606886198985109;0.31585258;0.20338993;9.509077;3
1606886201424692;1.0671989;1.1102697;9.623933;3
1606886203864328;1.524228;0.43788654;9.762716;3
1606886206303911;0.72263247;-0.4211368;9.619147;3
1606886208743546;0.61734825;0.2440679;9.492328;3
1606886211183130;1.6510476;0.57427746;9.741181;3
1606886213622765;1.4811572;-0.35174492;9.915857;3
1606886216062349;0.61734825;-0.069391854;9.793823;3
1606886218501984;1.4404793;0.9092726;9.949356;3
1606886220941567;1.942972;0.050249275;10.236495;3
1606886223381203;0.8063812;-0.46899325;9.958928;3
1606886225820786;1.1389836;0.634098;9.738789;3
1606886228260421;2.0315065;0.19142582;10.04507;3
1606886230700005;0.86859465;-0.48095736;9.95175;3
1606886233139640;0.8805587;0.76570326;9.74836;3
1606886235579224;1.9669002;0.38763726;10.12164;3
1606886238018859;0.7680961;-0.41635114;9.9038925;3
1606886240458442;0.7848458;0.79920274;9.468399;3
1606886242898078;1.8664017;0.16031912;9.848858;3
1606886245337713;0.5192425;-0.42592242;9.650253;3
1606886247777296;0.83748794;0.930808;9.341579;3
1606886250216932;1.6677973;-0.047856454;9.925428;3
1606886252656515;0.20338993;-0.016749758;9.523434;3
1606886255096151;1.1389836;0.98584294;9.339187;3
1606886257535734;1.3495519;-0.46660042;9.913465;3
1606886259975369;0.15074782;0.39720857;9.238688;3
1606886262414953;1.6079768;0.485743;9.501899;3
1606886264854588;0.86859465;-0.57427746;9.8632145;3
1606886267294171;0.6436693;0.94277215;9.147761;3
1606886269733807;1.861616;-0.19621146;9.997213;3
1606886272173390;0.4833502;0.07178468;9.638289;3
1606886274613026;1.4715859;0.69152576;9.391829;3
1606886277052609;1.3998013;-0.6795616;10.238888;3
1606886279492244;0.6221339;0.8446664;9.219545;3
1606886281931828;1.8951155;-0.30388847;10.037891;3
1606886284371463;0.6843473;0.14596218;9.8632145;3
1606886286811046;1.3280165;0.65084773;9.339187;3
1606886289250682;1.416551;-0.5240282;10.430314;3
1606886291690317;0.76331043;1.0935199;9.104691;3
1606886294129901;1.7754744;-0.44027936;10.0881405;3
1606886296569536;0.9595219;0.72502524;9.683753;3
1606886299009119;1.5074782;0.2536392;9.293723;3
1606886301448755;1.5314065;0.03589234;10.286744;3
1606886303888338;1.2394822;0.9020941;8.889337;3
1606886306327974;1.7371893;-0.4331009;10.186246;3
1606886308767557;1.39023;1.1318051;9.183653;3
1606886311207192;1.5553347;-0.4331009;9.60479;3
1606886313646776;1.605584;0.93559366;9.757931;3
1606886316086411;1.2801601;-0.03589234;9.135797;3
1606886318525994;1.5290136;0.526421;10.109675;3
1606886320965630;1.2155539;0.45224348;9.059227;3
1606886323405213;1.1533405;0.05742774;10.12164;3
1606886325844849;1.2610176;0.8542377;9.315259;3
1606886328284432;0.7369894;-0.30867413;9.982856;3
1606886330724067;1.253839;1.0241281;9.657433;3
1606886333163651;0.53599226;-0.51445687;9.870394;3
1606886335603286;1.105484;1.0360922;9.899107;3
1606886338042921;0.5024927;-0.5623133;9.84168;3
1606886340482505;0.8781659;0.94755775;9.980463;3
1606886342922140;0.6436693;-0.49052864;9.812965;3
1606886345361724;0.7728817;0.80159557;10.052248;3
1606886347801359;0.76570326;-0.36370903;9.667004;3
1606886350240942;0.8327023;0.59581286;10.078569;3
1606886352680578;0.9284152;-0.18424734;9.485149;3
1606886355120161;0.9738788;0.44027936;10.068997;3
1606886357559796;1.1940185;0.0071784677;9.401401;3
1606886359999380;1.105484;0.33499518;9.992428;3
1606886362439015;1.3926228;0.14356937;9.293723;3
1606886364878599;1.1557333;0.2321038;9.8632145;3
1606886367318234;1.4668003;0.27517462;9.18126;3
1606886369757869;1.1581261;0.20338993;9.793823;3
1606886372197453;1.457229;0.37328035;9.133404;3
1606886374637036;1.1222339;0.17228323;9.786645;3
1606886377076671;1.3663018;0.40438703;9.128618;3
1606886379516307;1.0145568;0.16271193;9.80818;3
1606886381955890;1.2658032;0.37806597;9.186047;3
1606886384395526;0.94755775;0.21535404;9.894321;3
1606886386835109;1.2107682;0.3589234;9.32483;3
1606886389274744;0.90448695;0.3062813;10.006784;3
1606886391714328;1.1437693;0.30388847;9.4229355;3
1606886394153963;0.93320084;0.42592242;10.102497;3
1606886396593546;1.1389836;0.22971097;9.521041;3
1606886399033182;1.0552348;0.5599205;10.140782;3
1606886401472765;1.1772687;0.069391854;9.540184;3
1606886403912401;1.1988041;0.5910272;10.100104;3
1606886406351984;1.3423735;0.0;9.542577;3
1606886408791619;1.3375878;0.58624154;10.095319;3
1606886411231255;1.5433706;0.11246266;9.5353985;3
1606886413670838;1.3878372;0.45224348;10.126426;3
1606886416110474;1.6558332;0.37088752;9.473185;3
1606886418550057;1.3471591;0.22013968;10.109675;3
1606886420989692;1.672583;0.7178468;9.365508;3
1606886423429276;1.2323036;-0.148355;10.028319;3
1606886425868911;1.5481563;1.026521;9.327223;3
1606886428308494;1.2059826;-0.42592242;9.868001;3
1606886430748130;1.308874;1.160519;9.449257;3
1606886433187713;1.282553;-0.33260235;9.6071825;3
1606886435627349;1.0648061;0.849452;9.695718;3
1606886438066932;1.3639089;0.22971097;9.267402;3
1606886440506567;1.0432707;0.09571291;9.968499;3
1606886442946203;1.2155539;0.9619147;9.071191;3
1606886445385786;1.3208381;-0.4139583;9.973285;3
1606886447825421;0.8757731;1.0815558;9.30808;3
1606886450265005;1.4931214;0.059820566;9.523434;3
1606886452704640;0.90448695;0.20578274;9.879965;3
1606886455144224;1.119841;0.9667004;8.985049;3
1606886457583859;1.6390835;-0.45702913;10.152746;3
1606886460023442;0.5886344;0.91884387;9.145369;3
1606886462463078;1.9669002;0.3278167;9.650253;3
1606886464902713;1.1964114;-0.21535404;10.001999;3
1606886467342296;0.9667004;1.1102697;9.006584;3
1606886469781932;2.3928227;-0.14596218;10.277173;3
1606886472221515;0.50009996;0.16510476;9.446864;3
1606886474661151;1.6534405;1.0097711;9.533006;3
1606886477100734;1.8975084;-0.31106696;10.260424;3
1606886479540369;0.18185452;0.40677986;9.336794;3
1606886481979953;1.8783658;0.9092726;9.980463;3
1606886484419588;1.2442678;-0.30388847;10.04507;3
1606886486859171;0.21535404;0.40917268;9.5665045;3
1606886489298807;1.6366907;0.9092726;10.001999;3
1606886491738390;1.0719845;-0.27996024;9.958928;3
1606886494178026;0.27996024;0.23449662;9.686146;3
1606886496617661;1.3423735;0.92602235;9.793823;3
1606886499057244;1.3256238;-0.17706887;9.95175;3
1606886501496880;0.32063824;-0.05742774;9.647861;3
1606886503936463;1.0408778;0.91166544;9.549755;3
1606886506376099;1.6677973;0.12921242;9.848858;3
1606886508815682;0.51206404;-0.34217364;9.525827;3
1606886511255317;0.7298109;0.6771688;9.396614;3
1606886513694901;1.7395821;0.5599205;9.68136;3
1606886516134536;1.0504491;-0.38763726;9.573684;3
1606886518574119;0.526421;0.12921242;9.370294;3
1606886521013755;1.3950156;0.8111669;9.489935;3
1606886523453390;1.672583;0.05503492;9.664611;3
1606886525892974;0.7322037;-0.37567315;9.454042;3
1606886528332609;0.79441714;0.5168497;9.410972;3
1606886530772192;1.6582261;0.73459655;9.667004;3
1606886533211828;1.375873;-0.15314065;9.690931;3
1606886535651411;0.5982057;-0.19381863;9.552148;3
1606886538091046;0.89013004;0.7178468;9.592826;3
1606886540530630;1.5672989;0.7082755;9.767502;3
1606886542970265;1.2562319;-0.15792629;9.817751;3
1606886545409849;0.5455636;-0.086141616;9.652647;3
1606886547849484;0.8925229;0.7609176;9.690931;3
1606886550289119;1.6295122;0.7896315;9.9015;3
1606886552728703;1.4333007;0.021535404;9.894321;3
1606886555168338;0.8470592;-0.11485548;9.760324;3
1606886557607921;0.95712906;0.6771688;9.736395;3
1606886560047557;1.6486548;0.971486;9.896714;3
1606886562487140;1.7635103;0.31585258;9.982856;3
