t;x;y;z;a
1607017543612991;1.442872;-0.15792629;6.326623;3
1607017546052626;1.2658032;-1.2203395;7.051648;3
1607017548492209;1.1246266;-2.5746772;7.001399;3
1607017550931793;0.715454;-2.778067;7.759924;3
1607017553371428;0.6843473;-1.4787644;11.475977;3
1607017555811012;0.46181476;0.016749758;15.668202;3
1607017558250595;0.17467605;0.41635114;17.316858;3
1607017560690230;0.2105684;-0.20578274;17.108683;3
1607017563129814;0.552742;-0.9379865;16.924435;3
1607017565569449;0.68195444;-1.0695918;16.603796;3
1607017568009032;0.67477596;0.19621146;16.654045;3
1607017570448616;1.0624132;1.5481563;16.857435;3
1607017572888251;1.0169497;2.1272194;15.495919;3
1607017575327834;1.2729816;1.5577276;13.237095;3
1607017577767418;1.9525433;0.6364908;10.913664;3
1607017580207053;2.0937197;0.6867401;8.762517;3
1607017582646637;2.1966112;1.4452649;7.32443;3
1607017585086220;2.5268207;2.3688943;6.13759;3
1607017587525855;2.605784;2.3641088;4.3645086;3
1607017589965439;2.5028925;1.98365;3.0915267;3
1607017592405022;2.7637103;1.6965113;3.5964124;3
1607017594844657;2.7469604;1.8687944;4.682754;3
1607017597284241;2.4215364;1.9597218;5.2570314;3
1607017599723876;2.3401806;1.2131611;5.2546387;3
1607017602163459;2.2277179;0.009571291;5.4843497;3
1607017604603043;2.1702902;-0.17228323;7.6307116;3
1607017607042678;1.8640088;0.9738788;10.614561;3
1607017609482262;1.2323036;2.5316064;12.244074;3
1607017611921845;0.68195444;2.4430718;11.854043;3
1607017614361480;0.2847459;1.105484;11.16491;3
1607017616801064;0.5766702;0.18664017;12.622139;3
1607017619240699;0.2105684;0.52163535;13.887942;3
1607017621680282;-0.18424734;2.199004;13.873586;3
1607017624119866;-0.16031912;3.1513474;12.894921;3
1607017626559501;-0.33499518;3.0795627;11.650654;3
1607017628999084;-0.15074782;2.7637103;11.483156;3
1607017631438668;-0.38285163;3.1226335;10.968699;3
1607017633878303;-0.6269195;3.3212378;9.162118;3
1607017636317887;-0.93559366;2.7732813;6.943971;3
1607017638757470;-0.8709874;1.5936198;5.7762737;3
1607017641197105;-0.6053841;0.75613195;5.326423;3
1607017643636689;-0.8207382;0.96909314;4.610969;3
1607017646076272;-0.63170516;1.4787644;4.843073;3
1607017648515907;-0.33260235;1.8017955;5.8480587;3
1607017650955491;0.016749758;1.9908284;6.9822564;3
1607017653395126;0.6843473;2.6488547;8.719446;3
1607017655834709;1.0145568;3.4241292;9.753145;3
1607017658274293;1.160519;3.8620157;10.317851;3
1607017660713928;1.7730815;2.8713872;11.289337;3
1607017663153512;2.0865414;1.0719845;11.4018;3
1607017665593095;2.4143581;-0.25124636;11.13859;3
1607017668032730;2.6321049;-0.5024927;11.13859;3
1607017670472314;2.7278178;0.069391854;11.645867;3
1607017672911897;2.7469604;0.2009971;12.464213;3
1607017675351532;2.7278178;-0.6939186;13.007384;3
1607017677791116;2.8019953;-2.1008983;12.835101;3
1607017680230699;2.2731814;-3.0652058;11.959328;3
1607017682670334;1.7826529;-2.9886355;11.772687;3
1607017685109918;1.0767702;-1.5361922;12.461821;3
1607017687549553;0.2440679;0.28235307;12.933207;3
1607017689989137;-0.6556334;1.9884356;12.658031;3
1607017692428720;-1.3950156;3.034099;11.935399;3
1607017694868355;-1.9573289;3.3930225;11.052447;3
1607017697307939;-2.120041;3.290131;9.968499;3
1607017699747522;-2.1080768;2.5722845;7.7312098;3
1607017702187157;-1.579263;2.1918256;6.003592;3
1607017704626741;-0.7369894;2.3425734;5.5920267;3
1607017707066376;-0.25124636;3.0723844;4.9196434;3
1607017709505959;0.5096712;3.6203406;4.132405;3
1607017711945543;0.93320084;3.1800613;3.2039895;3
1607017714385178;1.430908;2.565106;3.900301;3
1607017716824762;1.698904;1.8640088;5.204389;3
1607017719264345;1.4261223;1.6654046;5.5298133;3
1607017721703980;1.2107682;1.5720844;5.4867425;3
1607017724143564;0.8709874;1.2418749;6.32423;3
1607017726583199;1.1533405;0.18903299;8.7577305;3
1607017729022782;1.0073783;-1.0241281;10.7126665;3
1607017731462366;1.227518;-1.3567305;12.524034;3
1607017733902001;1.6295122;-1.2442678;13.730017;3
1607017736341584;1.4333007;-0.7752745;13.986049;3
1607017738781168;1.9812572;-0.701097;15.24228;3
1607017741220803;1.6845472;-0.16510476;16.331015;3
1607017743660387;1.2801601;0.95712906;17.142181;3
1607017746099970;0.485743;1.8281165;16.465014;3
1607017748539605;-0.55513483;2.1750758;14.084154;3
1607017750979189;-1.282553;1.9238294;11.614761;3
1607017753418824;-1.8735801;2.2899313;10.279566;3
1607017755858407;-2.0817556;3.5126636;9.698111;3
1607017758297991;-2.2277179;4.996214;8.628518;3
1607017760737574;-1.6845472;5.568098;7.1186476;3
1607017763177209;-0.80159557;5.103891;5.369494;3
1607017765616793;0.44506502;4.063013;4.113262;3
1607017768056428;1.5314065;2.914458;3.211168;3
1607017770496012;2.416751;1.7491534;2.603391;3
1607017772935595;3.1920254;0.7465607;2.766103;3
1607017775375230;3.7734814;-0.11724831;3.0364919;3
1607017777814814;3.9098723;0.47377887;3.8285162;3
1607017780254397;3.9816568;1.4285151;5.7116675;3
1607017782694032;3.5509489;2.062613;7.8436728;3
1607017785133616;3.2614172;1.5577276;10.033105;3
1607017787573251;2.8785655;0.27996024;11.212767;3
1607017790012834;2.5172493;-0.23688944;11.480763;3
1607017792452418;2.2875385;0.5982057;12.327823;3
1607017794892053;1.861616;1.8879371;13.971691;3
1607017797331637;1.8137596;2.536392;16.266409;3
1607017799771220;1.4380864;2.0434706;16.993826;3
1607017802210855;1.308874;1.2323036;16.307087;3
1607017804650439;0.9451649;1.3471591;14.97907;3
1607017807090074;0.14596218;2.3162522;13.79223;3
1607017809529657;-0.39960137;3.4887354;13.667803;3
1607017811969241;-1.3519448;3.1848469;12.040684;3
1607017814408876;-2.0721843;1.9501505;9.523434;3
1607017816848459;-2.1463618;0.6867401;7.515856;3
1607017819288043;-2.5172493;0.5407779;6.276374;3
1607017821727678;-2.2468605;1.1078769;6.4677997;3
1607017824167262;-1.9142581;1.4404793;6.541977;3
1607017826606845;-1.026521;0.8446664;6.2715883;3
1607017829046480;0.08853444;-0.6436693;6.0346985;3
1607017831486064;1.3160524;-1.5122639;6.721439;3
1607017833925699;2.5794628;-1.6295122;7.7479596;3
1607017836365282;3.225525;-0.485743;8.949157;3
1607017838804866;4.1635113;0.3397808;10.805987;3
1607017841244501;4.3238306;0.57906306;12.117254;3
1607017843684084;4.5224347;0.3924229;13.134204;3
1607017846123720;4.2257247;0.8446664;14.026727;3
1607017848563303;3.7160535;2.5292134;15.294922;3
1607017851002887;2.9383862;3.9720855;15.751951;3
1607017853442522;2.0003998;4.165904;14.66561;3
1607017855882105;1.1940185;3.2279177;13.150953;3
1607017858321689;0.5383851;2.3282163;12.222538;3
1607017860761324;-0.24646074;2.306681;10.9375925;3
1607017863200907;-0.88295156;2.7996025;8.922835;3
1607017865640491;-1.1964114;2.605784;6.7645097;3
1607017868080126;-1.5409778;1.7443677;5.1062837;3
1607017870519709;-1.4404793;0.8063812;4.9531426;3
1607017872959293;-1.4644074;0.2943172;5.6733823;3
1607017875398928;-1.5768701;0.016749758;6.0490556;3
1607017877838512;-1.5601203;-0.5479564;5.5513487;3
1607017880278095;-1.253839;-1.5146568;4.898108;3
1607017882717730;-0.9595219;-2.105684;4.87418;3
1607017885157314;-0.5072784;-1.4093726;6.5491557;3
1607017887596949;0.19142582;1.146162;10.502099;3
1607017890036532;0.9619147;3.830909;14.763716;3
1607017892476116;1.5122639;4.7856455;16.060625;3
1607017894915751;2.3784657;3.6610186;14.644074;3
1607017897355334;3.1106694;1.0025927;11.839686;3
1607017899794970;3.481557;-0.634098;10.167104;3
1607017902234553;3.9218364;-0.40917268;11.035698;3
1607017904674137;3.426522;1.5002998;11.933006;3
1607017907113772;2.7397819;3.414558;11.617154;3
1607017909553355;1.8735801;3.888337;10.327422;3
1607017911992939;0.89491564;2.6105695;9.008977;3
1607017914432574;-0.20338993;1.0217353;7.9393854;3
1607017916872157;-1.5290136;0.33499518;7.042077;3
1607017919311793;-2.3808584;0.42831525;6.398408;3
1607017921751376;-3.6059837;1.1629118;5.070391;3
1607017924190959;-3.9816568;1.7300107;4.7162533;3
1607017926630595;-4.1587257;2.605784;5.953343;3
1607017929070178;-3.8500516;3.2877383;8.427522;3
1607017931509762;-3.6586258;2.8091738;9.243474;3
1607017933949397;-3.1322048;1.2466606;7.745567;3
1607017936388980;-2.3425734;-0.782453;6.2955165;3
1607017938828564;-1.6342978;-1.8783658;7.066005;3
1607017941268199;-0.6891329;-1.3686945;10.284351;3
1607017943707782;-0.50488555;-0.2105684;12.801601;3
1607017946147418;-0.0071784677;0.3062813;13.567305;3
1607017948587001;0.23688944;-0.2847459;12.401999;3
1607017951026584;0.6556334;-0.68195444;12.64846;3
1607017953466220;1.1126626;-0.44985065;14.75893;3
1607017955905803;0.7752745;0.57906306;15.407385;3
1607017958345387;0.6891329;1.0839486;13.959727;3
1607017960785022;0.5024927;0.7752745;11.724831;3
1607017963224605;0.34456646;0.4019942;10.557134;3
1607017965664189;0.069391854;1.1078769;10.724631;3
1607017968103824;-0.23928227;2.6368906;10.861022;3
1607017970543407;-0.9068798;3.5126636;9.597611;3
1607017972983043;-1.1150553;3.0652058;7.984849;3
1607017975422626;-1.2777673;1.7012969;6.300302;3
1607017977862209;-1.294517;0.68195444;5.015356;3
1607017980301845;-1.5002998;0.6867401;4.45065;3
1607017982741428;-1.5098711;1.4644074;4.718646;3
1607017985181012;-1.457229;2.8019953;5.5896335;3
1607017987620647;-1.3112668;3.7591243;6.63769;3
1607017990060230;-1.1270195;3.9696927;7.2933235;3
1607017992499866;-0.90448695;3.0197423;7.149754;3
1607017994939449;-0.701097;1.4931214;6.5491557;3
1607017997379032;-0.33738798;0.44745782;6.2548385;3
1607017999818668;-0.2321038;0.5096712;6.206982;3
1607018002258251;-0.050249275;1.7371893;7.350751;3
1607018004697834;0.39720857;3.3116665;9.60479;3
1607018007137470;0.45224348;4.2520456;11.186446;3
1607018009577053;0.8039884;3.8333018;11.210374;3
1607018012016689;1.0073783;2.5794628;9.992428;3
1607018014456272;1.3184453;1.442872;9.760324;3
1607018016895855;1.3806586;1.2107682;11.038091;3
1607018019335491;1.3471591;1.2490535;12.184253;3
1607018021775074;1.1485549;0.6867401;11.830115;3
1607018024214709;0.8662018;-1.0935199;10.303494;3
1607018026654293;0.59342;-2.5124638;9.276974;3
1607018029093876;0.28235307;-2.5387847;9.5760765;3
1607018031533459;-0.14356937;-1.1222339;10.645668;3
1607018033973095;-0.4019942;-0.15792629;12.076576;3
1607018036412678;-0.59581286;-0.997807;13.048062;3
1607018038852314;-0.27756742;-2.8115666;13.679767;3
1607018041291897;0.22731815;-4.0366917;13.57209;3
1607018043731480;0.4546363;-3.6993039;13.052848;3
1607018046171116;1.3950156;-2.792424;13.947763;3
1607018048610699;1.7659031;-2.3784657;14.749359;3
1607018051050282;2.4717858;-2.6679974;15.031712;3
1607018053489918;3.0053852;-2.5722845;14.222938;3
1607018055929501;3.330809;-1.6773686;12.765709;3
1607018058369137;3.2566316;0.28953153;11.844472;3
1607018060808720;3.0915267;2.7302105;11.818151;3
1607018063248303;2.7445676;5.103891;11.832508;3
1607018065687939;2.4143581;6.795616;10.997413;3
1607018068127522;2.0051854;7.2502527;8.702696;3
1607018070567105;1.8448663;6.125626;5.1158547;3
1607018073006741;1.9238294;4.132405;1.9070797;3
1607018075446324;2.132005;2.457429;0.5192425;3
1607018077885959;2.4765713;1.7467605;0.5886344;3
1607018080325543;2.4239295;2.199004;1.0552348;3
1607018082765126;2.804388;3.0245278;2.2181466;3
1607018085204762;2.696711;3.4624143;2.8666015;3
1607018087644345;2.5148566;2.6895328;4.0366917;3
1607018090083928;2.658426;0.5694918;6.2380886;3
1607018092523564;2.239682;-2.0171494;7.7503524;3
1607018094963147;1.9645073;-3.9720855;8.729017;3
1607018097402782;1.8065811;-5.3910294;9.554541;3
1607018099842366;1.5936198;-6.35773;11.0811615;3
1607018102281949;2.172683;-7.2358956;14.1009035;3
1607018104721584;2.7014968;-7.4010005;17.091932;3
1607018107161168;3.2350962;-6.273981;19.142582;3
1607018109600803;4.1228333;-4.668397;20.394028;3
1607018112040387;4.792824;-3.182454;21.00659;3
1607018114479970;5.2307105;-1.8855443;21.236301;3
1607018116919605;5.2402816;-0.3924229;20.731415;3
1607018119359189;4.9435716;1.1916257;19.716858;3
1607018121798772;4.223332;2.1296122;17.41257;3
1607018124238407;3.0939198;1.8376877;13.756337;3
1607018126677991;2.053042;1.1653047;10.238888;3
1607018129117626;1.2753744;0.9164511;7.432107;3
1607018131557209;0.4953143;1.3495519;4.843073;3
1607018133996793;0.30388847;2.1918256;3.0364919;3
1607018136436428;0.47138608;2.4909284;1.8089739;3
1607018138876012;0.51206404;2.1822543;1.1270195;3
1607018141315595;0.9954142;1.3471591;1.4644074;3
1607018143755230;0.9212367;0.41874397;1.8137596;3
1607018146194814;0.5192425;-0.37328035;1.6342978;3
1607018148634397;0.4235296;-0.7369894;1.6151553;3
1607018151074032;0.11246266;-0.65324056;2.885744;3
1607018153513616;-0.2847459;0.11964113;6.393622;3
1607018155953251;-0.7537391;0.4833502;9.990034;3
1607018158392834;-0.57906306;0.20338993;11.968899;3
1607018160832418;-0.016749758;-0.38763726;12.083755;3
1607018163272053;0.6221339;-1.0097711;11.497513;3
1607018165711637;1.4739788;-1.0049855;12.227324;3
1607018168151220;2.5507488;-0.27517462;14.770894;3
1607018170590855;3.481557;0.60059845;17.515461;3
1607018173030439;3.5700915;0.715454;18.431913;3
1607018175470074;3.3930225;-0.88295156;17.403;3
1607018177909657;3.3762727;-3.9242291;15.704095;3
1607018180349241;2.6799614;-5.8217373;13.832908;3
1607018182788876;1.4333007;-4.955536;12.598211;3
1607018185228459;0.71306115;-1.7252251;13.237095;3
1607018187668095;-0.19381863;1.4811572;14.084154;3
1607018190107678;-1.2346965;2.644069;13.753944;3
1607018192547262;-1.8424734;1.8735801;11.959328;3
1607018194986897;-2.2564318;0.6221339;9.018549;3
1607018197426480;-2.5268207;0.15792629;6.2931237;3
1607018199866064;-2.7828526;0.63888365;4.814359;3
1607018202305699;-3.0053852;1.7084754;4.6396832;3
1607018204745282;-2.9647074;2.9623144;5.1924253;3
1607018207184866;-2.696711;3.926622;5.1349974;3
1607018209624501;-2.6225336;4.156333;3.8333018;3
1607018212064084;-2.3569303;3.9218364;3.0747771;3
1607018214503720;-1.7874385;3.0293136;3.249453;3
1607018216943303;-1.3639089;2.201397;3.4193435;3
1607018219382887;-0.8542377;2.1966112;3.7615173;3
1607018221822522;-0.65084773;2.8307092;4.4817567;3
1607018224262105;-0.062213387;3.548556;6.020342;3
1607018226701741;-0.009571291;3.5437703;7.1210403;3
1607018229141324;-0.1268196;2.7684958;8.839087;3
1607018231580907;-0.11724831;1.591227;11.042876;3
1607018234020543;-0.9068798;0.6652047;11.787045;3
1607018236460126;-1.5577276;-0.09332009;11.703296;3
1607018238899709;-2.4646072;-1.6534405;11.174481;3
1607018241339345;-3.2542388;-3.2805598;11.619547;3
1607018243778928;-3.6897326;-4.386044;13.301702;3
1607018246218512;-4.1467614;-4.316652;14.900106;3
1607018248658147;-4.7377887;-3.2422748;15.952949;3
1607018251097730;-4.5559344;-1.7802601;17.340786;3
1607018253537366;-4.5678983;-0.5024927;17.92942;3
1607018255976949;-4.462614;0.10289137;17.611176;3
1607018258416532;-4.3501515;0.76331043;16.898113;3
1607018260856168;-4.2687955;1.3160524;15.701702;3
1607018263295751;-4.3908296;1.9812572;13.938192;3
1607018265735387;-4.4339004;2.3832514;11.942577;3
1607018268174970;-4.2185464;2.8929226;10.284351;3
1607018270614553;-3.9194436;2.993421;8.513663;3
1607018273054189;-3.400201;3.048456;6.680761;3
1607018275493772;-2.7589245;2.8642087;4.833502;3
1607018277933355;-1.8879371;2.8378878;3.8213377;3
1607018280372991;-1.0600204;2.4717858;3.1728828;3
1607018282812574;-0.55513483;1.8735801;2.4215364;3
1607018285252209;-0.0526421;1.0504491;2.0338993;3
1607018287691793;-0.2632105;1.174876;2.2827528;3
1607018290131376;-0.47138608;2.3665016;4.0007997;3
1607018292571012;-1.2203395;3.2327034;5.343173;3
1607018295010595;-2.1080768;3.0412776;6.175875;3
1607018297450230;-2.7278178;1.7491534;7.245467;3
1607018299889814;-3.333202;-0.26081768;8.712267;3
1607018302329397;-3.6251264;-2.2827528;10.4016;3
1607018304769032;-3.5724843;-3.426522;12.153146;3
1607018307208616;-3.2542388;-4.26401;13.033705;3
1607018309648199;-2.7182465;-4.76411;13.77548;3
1607018312087834;-1.9788643;-5.0751767;15.625132;3
1607018314527418;-1.4739788;-4.8382874;18.111275;3
1607018316967001;-0.8757731;-4.0845485;20.128424;3
1607018319406637;-0.9068798;-2.9240294;20.078175;3
1607018321846220;-0.89730847;-1.9262222;18.723837;3
1607018324285855;-1.0504491;-1.18684;17.036898;3
1607018326725439;-1.4333007;0.11724831;16.443478;3
1607018329165074;-1.2442678;1.4380864;16.960327;3
1607018331604657;-1.2586247;2.065006;15.641882;3
1607018334044241;-0.96909314;1.1820544;11.964113;3
1607018336483876;-0.08135597;-0.7848458;7.422536;3
1607018338923459;0.6867401;-1.7898313;3.888337;3
1607018341363043;1.2323036;-1.0504491;1.9812572;3
1607018343802678;1.8640088;1.2418749;1.847259;3
1607018346242262;1.8927227;3.4313076;2.4885356;3
1607018348681845;1.7874385;3.8644085;2.672783;3
1607018351121480;1.4955142;2.8594232;1.9142581;3
1607018353561064;0.5814559;1.3543376;0.20817557;3
1607018356000699;-0.4211368;0.44745782;-1.0456635;3
1607018358440282;-1.4524434;0.46660042;-0.7298109;3
1607018360879866;-2.8809586;1.2203395;1.2227324;3
1607018363319501;-3.7328033;2.400001;5.4388857;3
1607018365759084;-4.28076;3.3044882;9.035298;3
1607018368198720;-4.881358;3.3786657;9.91825;3
1607018370638303;-4.4913282;1.9621146;10.399207;3
1607018373077887;-4.1036906;-0.0526421;11.507084;3
1607018375517522;-3.505485;-1.6127625;13.514663;3
1607018377957105;-2.8642087;-2.115255;15.05564;3
1607018380396689;-2.4717858;-1.9621146;15.527026;3
1607018382836324;-1.8903298;-2.3784657;15.737595;3
1607018385275907;-1.6510476;-2.9216363;16.127625;3
1607018387715543;-1.2251252;-2.9718857;16.98904;3
1607018390155126;-0.8757731;-2.105684;17.922241;3
1607018392594709;-0.47856453;-1.1676974;18.209381;3
1607018395034345;0.15792629;-1.1533405;17.508284;3
1607018397473928;0.59581286;-1.5074782;15.309279;3
1607018399913512;1.160519;-1.3854443;13.10549;3
1607018402353147;1.6917256;-0.32542387;11.600404;3
1607018404792730;1.8496519;1.4931214;10.865808;3
1607018407232366;2.0147567;2.9910283;10.47817;3
1607018409671949;2.0793629;3.2470603;8.360522;3
1607018412111532;1.6414764;2.4478576;4.625326;3
1607018414551168;1.5409778;1.6175481;2.4119651;3
1607018416990751;1.2849457;1.6773686;2.239682;3
1607018419430387;0.19381863;2.6201408;1.8544376;3
1607018421869970;-0.4881358;3.9744785;1.820938;3
1607018424309553;-1.1653047;4.1754756;1.4380864;3
1607018426749189;-2.306681;3.3260236;1.0432707;3
1607018429188772;-3.089134;2.5028925;2.1272194;3
1607018431628355;-3.8213377;2.1702902;3.9673;3
1607018434067991;-4.634897;2.6416762;5.73081;3
1607018436507574;-5.1206403;3.089134;7.4775705;3
1607018438947209;-5.4699926;2.3808584;9.530613;3
1607018441386793;-5.453243;0.0023928226;11.662618;3
1607018443826376;-5.276174;-3.103491;13.115061;3
1607018446266012;-5.022535;-4.776074;14.328222;3
1607018448705595;-4.7880383;-4.570291;15.314065;3
1607018451145230;-4.644469;-2.833102;16.141981;3
1607018453584814;-3.739982;-0.95473623;18.405592;3
1607018456024397;-2.8546374;-0.2536392;21.152552;3
1607018458464032;-2.2707887;-0.60777694;22.004396;3
1607018460903616;-1.4141582;-1.3351951;20.386848;3
1607018463343251;-0.5240282;-1.6677973;17.278572;3
1607018465782834;0.23688944;-1.1437693;15.249458;3
1607018468222418;1.0456635;0.6221339;15.53899;3
1607018470662053;1.6558332;2.5603201;15.455241;3
1607018473101637;2.1176481;3.7160535;12.650853;3
1607018475541220;2.6895328;3.8787656;8.322237;3
1607018477980855;3.0963125;3.9361932;5.0679984;3
1607018480420439;3.505485;4.575077;3.7040894;3
1607018482860074;3.6011982;5.276174;2.5268207;3
1607018485299657;3.0293136;6.013163;1.0145568;3
1607018487739241;2.6105695;5.828916;-0.1794617;3
1607018490178876;1.9980069;4.7832522;-1.3232309;3
1607018492618459;0.8255238;4.06062;-1.9525433;3
1607018495058043;-0.35653058;3.7806597;-1.4500505;3
1607018497497678;-1.6893328;3.9218364;0.3684947;3
1607018499937262;-3.290131;3.8739798;2.7349963;3
1607018502376897;-4.5678983;3.129812;5.1732826;3
1607018504816480;-5.515456;2.0817556;7.4010005;3
1607018507256064;-6.5491557;1.0456635;9.0544405;3
1607018509695699;-6.903293;0.29910284;10.892129;3
1607018512135282;-6.826723;-0.8422736;12.390036;3
1607018514574918;-6.5347986;-2.239682;13.526627;3
1607018517014501;-5.6470613;-2.7684958;15.684953;3
1607018519454084;-4.618148;-2.1248264;18.64966;3
1607018521893720;-3.711268;-0.82313097;20.695522;3
1607018524333303;-2.3832514;0.17706887;21.219551;3
1607018526772887;-1.3543376;0.22971097;19.862822;3
1607018529212522;-0.64845496;-0.124426775;18.238094;3
1607018531652105;0.5982057;0.34217364;18.357735;3
1607018534091741;1.7563318;1.5577276;17.525034;3
1607018536531324;2.160719;1.9334008;13.208381;3
1607018538970959;2.8139594;0.7609176;7.530213;3
1607018541410543;4.35733;-0.8877372;4.06062;3
1607018543850126;5.5393844;-1.2370893;3.0963125;3
1607018546289762;5.9174504;-0.20578274;2.8259234;3
1607018548729345;6.3792653;1.6701902;3.2853456;3
1607018551168928;6.599405;2.6273193;3.6658044;3
1607018553608564;6.2261243;1.969293;2.9479575;3
1607018556048147;5.0177493;0.21296121;0.98584294;3
1607018558487782;3.2183464;-1.2107682;-0.22492532;3
1607018560927366;1.3734802;-1.6271194;1.0504491;3
1607018563366949;-1.026521;-0.1794617;4.316652;3
1607018565806584;-3.546163;1.8711873;8.236095;3
1607018568246168;-5.13739;3.237489;11.507084;3
1607018570685751;-6.4773707;3.385844;13.227524;3
1607018573125387;-7.0372915;1.430908;14.170296;3
1607018575564970;-6.754938;-1.2610176;14.519648;3
1607018578004605;-6.005985;-2.9742785;14.433506;3
1607018580444189;-4.843073;-3.278167;14.373686;3
1607018582883772;-3.4169507;-2.589034;14.813965;3
1607018585323407;-2.0195422;-1.5936198;15.503098;3
1607018587762991;-0.5838487;-0.66999036;16.010376;3
1607018590202626;0.4139583;0.6364908;15.629917;3
1607018592642209;1.3447664;1.7850457;14.723038;3
1607018595081793;2.199004;2.2731814;12.837494;3
1607018597521428;2.7182465;2.4933212;10.253245;3
1607018599961012;3.5700915;1.8329022;8.020741;3
1607018602400595;4.1204405;0.89013004;5.7930236;3
1607018604840230;4.924429;-0.08135597;4.4889355;3
1607018607279814;5.721239;-0.64606214;4.022335;3
1607018609719449;5.977271;-0.6029913;3.9888353;3
1607018612159032;6.4677997;-0.9523434;4.005585;3
1607018614598668;6.046663;-1.8041883;3.2015967;3
1607018617038251;5.4867425;-2.9120653;3.359523;3
1607018619477834;4.6564326;-3.9194436;4.965107;3
1607018621917470;3.158526;-3.9361932;6.9942207;3
1607018624357053;1.3112668;-3.0987053;9.317652;3
1607018626796637;-0.36610186;-1.969293;11.887543;3
1607018629236272;-2.213361;-0.9667004;13.584054;3
1607018631675855;-3.5724843;0.33738798;14.876179;3
1607018634115491;-4.23051;2.062613;16.354942;3
1607018636555074;-4.8526444;3.979264;17.647066;3
1607018638994657;-4.3932223;5.288138;18.958334;3
1607018641434293;-3.6394832;5.113462;18.388842;3
1607018643873876;-2.5459633;3.940979;15.163317;3
1607018646313459;-1.0217353;2.3377876;11.265409;3
1607018648753095;0.5910272;0.7106683;8.195417;3
1607018651192678;1.861616;-0.11724831;6.893722;3
1607018653632314;3.1082766;0.02871387;7.353144;3
1607018656071897;4.024728;0.5168497;7.271788;3
1607018658511480;4.6492543;0.80877405;6.233303;3
1607018660951116;5.0751767;0.2416751;5.0943193;3
1607018663390699;5.3790655;-0.5694918;4.2352962;3
1607018665830334;5.4795637;-0.9092726;3.6777685;3
1607018668269918;5.393422;-0.30867413;3.6897326;3
1607018670709501;5.5393844;0.79920274;5.245067;3
1607018673149137;5.2235317;1.442872;7.1856465;3
1607018675588720;5.13739;1.0001999;8.647661;3
1607018678028303;5.048856;0.31106696;9.114262;3
1607018680467939;4.682754;0.13878371;10.023534;3
1607018682907522;4.685147;0.50488555;12.521641;3
1607018685347157;4.0295134;1.1724831;14.155939;3
1607018687786741;3.2733815;2.009971;14.708681;3
1607018690226324;2.7230322;2.4358935;14.849857;3
1607018692665959;1.8544376;2.8354948;15.005391;3
1607018695105543;1.1892328;2.821138;15.778273;3
1607018697545178;0.52163535;2.5028925;15.653846;3
1607018699984762;-0.2009971;1.5577276;13.359129;3
1607018702424345;-0.30388847;-0.0741775;10.612168;3
1607018704863980;-0.18185452;-1.1796615;9.391829;3
1607018707303564;0.05742774;-0.9284152;9.750752;3
1607018709743199;0.5192425;0.6436693;10.547563;3
1607018712182782;0.9236295;2.0386848;10.348958;3
1607018714622366;1.5553347;2.0291135;9.765109;3
1607018717062001;2.036292;1.2203395;9.241081;3
1607018719501584;2.5387847;0.15074782;7.8221374;3
1607018721941220;2.7589245;-0.10767702;5.814559;3
1607018724380803;2.9838498;0.30867413;5.3982077;3
1607018726820387;3.4073794;1.0313065;7.0492554;3
1607018729260022;3.7280176;1.6366907;9.339187;3
1607018731699605;4.0534415;1.4476577;10.336994;3
1607018734139241;4.3525443;0.7393822;9.645468;3
1607018736578824;4.627719;0.37088752;8.415557;3
1607018739018407;4.759324;1.5361922;8.382058;3
1607018741458043;4.776074;3.6346977;10.305887;3
1607018743897626;4.2352962;4.9698925;12.818351;3
1607018746337262;3.5653057;3.9218364;13.464413;3
1607018748776845;2.6105695;0.53599226;10.389636;3
1607018751216428;1.8568304;-2.3258235;6.3601227;3
1607018753656064;1.5122639;-3.141776;4.5655055;3
1607018756095647;0.971486;-1.3232309;6.084948;3
1607018758535230;0.7968099;1.0001999;9.434899;3
1607018760974866;0.66999036;2.1678972;11.4496565;3
1607018763414449;0.70348984;2.0195422;10.729417;3
1607018765854084;0.89730847;1.524228;8.953942;3
1607018768293668;1.0624132;2.1559331;8.788837;3
1607018770733251;1.2203395;3.9601214;10.2723875;3
1607018773172887;0.8566305;5.8504515;11.018949;3
1607018775612470;0.65084773;6.424729;10.049855;3
1607018778052105;0.64606214;6.151947;8.382058;3
1607018780491689;0.91166544;4.996214;6.649654;3
1607018782931272;1.5720844;3.6586258;4.7306104;3
1607018785370907;2.1966112;1.9932213;2.6321049;3
1607018787810491;3.1274192;-0.33499518;1.1485549;3
1607018790250126;4.074977;-2.7565317;0.35413775;3
1607018792689709;4.7162533;-4.0677986;0.94755775;3
1607018795129293;5.130212;-3.2135608;4.0677986;3
1607018797568928;5.288138;-0.3493521;8.724232;3
1607018800008512;4.331009;2.3904297;11.3778715;3
1607018802448147;3.182454;2.5004997;12.117254;3
1607018804887730;1.6893328;0.25603202;11.949757;3
1607018807327314;0.07178468;-2.605784;11.846865;3
1607018809766949;-1.1581261;-3.2829528;12.641282;3
1607018812206532;-2.4526432;-1.7994026;13.390236;3
1607018814646168;-2.7900312;-0.014356935;15.187245;3
1607018817085751;-2.5316064;1.134198;17.501104;3
1607018819525334;-2.2348964;1.2753744;18.070597;3
