t;x;y;z;a
1608349184709760;0.1052842;2.4789643;9.466006;3
1608349187149447;1.5936198;2.8666015;9.891929;3
1608349189589187;1.4356936;1.672583;10.212567;3
1608349192028874;1.119841;2.4861426;9.678967;3
1608349194468562;2.8833513;2.792424;10.188639;3
1608349196908249;2.6368906;1.538585;10.358529;3
1608349199347989;2.6775684;2.481357;9.518648;3
1608349201787677;4.35733;2.0961127;9.932607;3
1608349204227364;3.522235;1.052842;9.602397;3
1608349206667052;3.7878382;2.2325034;8.6548395;3
1608349209106791;4.6707897;1.2873386;9.391829;3
1608349211546479;3.0963125;1.3112668;8.805588;3
1608349213986166;3.5820556;2.4478576;8.563912;3
1608349216425854;3.0005996;1.3256238;9.461221;3
1608349218865593;1.4596218;2.4765713;8.415557;3
1608349221305281;2.036292;2.3282163;8.941978;3
1608349223744968;0.37567315;1.6917256;9.085547;3
1608349226184656;0.11246266;2.9359934;8.116454;3
1608349228624343;0.29910284;1.7635103;9.54497;3
1608349231064083;-0.9020941;2.900101;8.762517;3
1608349233503770;0.20817557;2.8713872;9.126225;3
1608349235943458;-0.21535404;2.2348964;9.822537;3
1608349238383197;0.2943172;3.1728828;8.403593;3
1608349240822885;1.3256238;1.4237294;9.801002;3
1608349243262572;1.1294123;2.3904297;8.590233;3
1608349245702260;2.4837499;1.6366907;9.111869;3
1608349248141999;2.5339992;2.0386848;10.124033;3
1608349250581687;3.1106694;2.8953154;9.190832;3
1608349253021374;3.5700915;2.1128623;11.253445;3
1608349255461062;3.5844483;3.586841;9.9015;3
1608349257900802;3.95055;2.0889342;10.779666;3
1608349260340489;3.9625144;3.318845;10.657632;3
1608349262780177;4.06062;2.524428;10.332209;3
1608349265219864;4.0701914;3.1728828;11.60519;3
1608349267659604;4.098905;3.574877;10.506885;3
1608349270099291;3.8907297;3.050849;11.849257;3
1608349272538979;4.065406;3.9242291;10.420743;3
1608349274978666;3.4576287;2.1080768;10.803595;3
1608349277418406;3.6777685;3.0388846;9.889536;3
1608349279858093;2.8235307;1.2059826;9.611969;3
1608349282297781;2.8474588;2.778067;9.8321085;3
1608349284737468;2.0793629;1.9381863;9.561719;3
1608349287177208;1.6941184;3.4313076;10.332209;3
1608349289616895;1.4045869;2.861816;9.772287;3
1608349292056583;0.6771688;3.1441689;10.059426;3
1608349294496270;0.8781659;2.7972097;9.030513;3
1608349296936010;0.21774685;2.6201408;9.525827;3
1608349299375697;0.80159557;3.2829528;8.7673025;3
1608349301815385;0.46660042;2.9455647;9.68136;3
1608349304255124;1.3328022;3.9649072;8.690732;3
1608349306694812;1.2705889;2.617748;9.157332;3
1608349309134499;2.347359;3.2733815;7.8891363;3
1608349311574187;2.309074;1.457229;8.178668;3
1608349314013874;3.2997024;2.6895328;7.4033933;3
1608349316453614;2.9982069;1.39023;8.051848;3
1608349318893302;3.6921253;3.3260236;7.8604226;3
1608349321332989;3.050849;2.0003998;8.539984;3
1608349323772729;3.4767714;3.455236;8.260024;3
1608349326212416;2.6512475;1.5409778;8.539984;3
1608349328652104;3.0532417;3.0269206;8.4012;3
1608349331091791;2.0315065;1.6797615;8.836694;3
1608349333531531;2.5052853;3.9649072;9.432507;3
1608349335971218;1.4093726;3.0029924;10.171889;3
1608349338410906;2.0027926;4.9268217;10.652846;3
1608349340850593;0.9451649;3.1465619;10.5690975;3
1608349343290333;1.6749759;4.2017965;10.277173;3
1608349345730020;0.8063812;2.1128623;9.968499;3
1608349348169708;1.7084754;3.5892339;9.896714;3
1608349350609395;0.9762716;2.132005;10.107283;3
1608349353049135;1.8855443;3.9074793;10.258031;3
1608349355488822;1.3926228;2.3018954;10.403993;3
1608349357928510;2.0697916;3.5796626;10.140782;3
1608349360368197;1.7419748;1.5481563;9.695718;3
1608349362807937;2.0554347;2.510071;9.348758;3
1608349365247624;1.995614;1.0576276;9.037691;3
1608349367687312;1.9597218;2.184647;9.889536;3
1608349370126999;2.210968;2.132005;9.762716;3
1608349372566739;1.9525433;2.5148566;11.01177;3
1608349375006427;2.5028925;2.9623144;10.028319;3
1608349377446114;2.4263222;1.4763715;10.863415;3
1608349379885854;2.9096723;2.3976083;9.729217;3
1608349382325541;3.225525;0.9810573;10.454242;3
1608349384765229;3.0388846;2.7182465;10.506885;3
1608349387204916;3.5509489;3.0005996;10.636097;3
1608349389644656;2.7732813;3.5557344;11.614761;3
1608349392084343;2.6273193;4.814359;10.164711;3
1608349394524031;2.1008983;3.3379877;10.346565;3
1608349396963718;0.81834537;4.0438704;8.312666;3
1608349399403458;0.9092726;3.4025939;7.5493555;3
1608349401843145;-0.33020952;3.141776;7.733603;3
1608349404282833;-0.7728817;4.816752;6.1974106;3
1608349406722520;-0.18903299;3.9457645;7.2023964;3
1608349409162260;-1.2873386;4.1587257;5.881558;3
1608349411601947;-0.04546363;4.0797625;5.204389;3
1608349414041635;0.5766702;2.268396;6.068198;3
1608349416481322;-0.062213387;3.0915267;4.9316072;3
1608349418921062;2.050649;3.6275191;6.8602223;3
1608349421360749;1.5553347;3.103491;7.881958;3
1608349423800437;1.3830515;4.139583;7.678568;3
1608349426240124;2.9431717;3.266203;8.889337;3
1608349428679864;1.5936198;1.4955142;8.707481;3
1608349431119552;1.4811572;2.1942184;9.0544405;3
1608349433559239;2.3282163;2.5459633;10.533205;3
1608349435998979;1.1796615;2.3377876;11.404193;3
1608349438438666;0.863809;3.842873;11.863615;3
1608349440878354;1.8951155;3.739982;12.229716;3
1608349443318041;1.3854443;1.8185452;11.753545;3
1608349445757781;0.8279166;1.6486548;10.691132;3
1608349448197468;1.9334008;2.1631117;10.683953;3
1608349450637156;1.847259;1.6079768;10.832308;3
1608349453076843;0.6867401;2.158326;10.152746;3
1608349455516583;1.1318051;3.4624143;9.765109;3
1608349457956270;1.5026926;2.833102;9.245867;3
1608349460395958;0.30867413;1.9525433;8.056634;3
1608349462835697;-0.02871387;2.6799614;7.34118;3
1608349465275385;0.715454;3.3116665;7.1617184;3
1608349467715072;0.6053841;2.754139;6.920043;3
1608349470154760;-0.076570325;2.806781;6.4055862;3
1608349472594499;0.6269195;3.7854455;6.4462643;3
1608349475034187;1.7228323;3.644269;6.814759;3
1608349477473874;1.5864414;2.6464617;6.7645097;3
1608349479913562;1.3495519;2.754139;6.843473;3
1608349482353302;2.0267208;3.5844483;7.3746796;3
1608349484792989;2.5507488;3.5700915;8.176275;3
1608349487232677;1.9549361;2.9910283;8.762517;3
1608349489672364;1.1294123;3.3044882;8.906086;3
1608349492112104;1.3040884;4.0534415;9.281759;3
1608349494551791;1.6534405;3.8285162;9.717253;3
1608349496991479;1.038485;3.048456;9.68136;3
1608349499431166;0.45224348;3.1752756;9.619147;3
1608349501870906;0.7513463;3.9649072;9.516255;3
1608349504310593;1.4715859;3.979264;9.348758;3
1608349506750281;1.6366907;3.1154552;9.111869;3
1608349509190020;1.2466606;2.7613173;8.69791;3
1608349511629708;1.294517;3.505485;8.403593;3
1608349514069395;1.9884356;4.287938;8.382058;3
1608349516509083;2.4526432;4.1276193;8.274381;3
1608349518948822;2.184647;3.4600215;7.8149586;3
1608349521388510;1.7371893;3.4360933;7.379465;3
1608349523828197;1.7898313;4.130012;7.183254;3
1608349526267885;2.1678972;4.4745784;7.2526455;3
1608349528707624;2.1870399;4.024728;7.4919276;3
1608349531147312;1.564906;3.330809;7.6977105;3
1608349533586999;0.76331043;3.182454;7.800602;3
1608349536026739;0.2536392;3.5940197;7.867601;3
1608349538466427;0.1698904;3.8333018;8.386844;3
1608349540906114;-0.086141616;3.4600215;9.188439;3
1608349543345802;-0.782453;2.6895328;9.913465;3
1608349545785541;-1.6582261;2.132005;10.269995;3
1608349548225229;-2.1487548;2.0985055;10.518848;3
1608349550664916;-2.0171494;2.2420747;11.126625;3
1608349553104604;-1.7228323;2.213361;11.921042;3
1608349555544343;-1.5074782;2.2420747;12.947563;3
1608349557984031;-1.6247265;2.440679;13.658232;3
1608349560423718;-1.6606189;2.902494;13.866407;3
1608349562863406;-1.3854443;3.0556345;13.493127;3
1608349565303145;-0.8207382;2.376073;12.713067;3
1608349567742833;-0.28953153;1.0935199;11.789437;3
1608349570182520;-0.15792629;-0.10767702;10.803595;3
1608349572622260;-0.3924229;-0.5168497;9.985249;3
1608349575061947;-0.8039884;0.038285162;9.585648;3
1608349577501635;-0.9834501;1.18684;9.784252;3
1608349579941322;-0.85184485;2.1511476;9.982856;3
1608349582381062;-0.53359944;2.2995026;9.705289;3
1608349584820749;-0.11964113;1.861616;9.243474;3
1608349587260437;-0.0071784677;1.1629118;8.690732;3
1608349589700124;-0.08135597;0.9164511;8.432307;3
1608349592139864;-0.27996024;1.146162;8.5112705;3
1608349594579552;-0.5168497;1.902294;8.894122;3
1608349597019239;-0.57906306;3.1393833;9.753145;3
1608349599458979;-0.66759753;4.058227;10.339387;3
1608349601898666;-0.7800602;4.0941195;10.286744;3
1608349604338354;-1.0600204;3.0125637;9.700503;3
1608349606778041;-1.5098711;1.591227;9.085547;3
1608349609217781;-1.9118652;1.0193424;8.9108715;3
1608349611657468;-1.8951155;1.7898313;9.332008;3
1608349614097156;-1.2442678;3.2039895;10.255638;3
1608349616536895;-0.45702913;3.9481573;10.956735;3
1608349618976583;-0.016749758;3.5365918;11.006984;3
1608349621416270;-0.050249275;2.952743;10.490134;3
1608349623855958;0.03589234;3.1513474;9.915857;3
1608349626295697;0.5766702;3.871587;9.7196455;3
1608349628735385;1.0313065;3.859623;9.690931;3
1608349631175072;0.6436693;3.1728828;9.382257;3
1608349633614760;-0.26081768;2.6392834;8.422736;3
1608349636054499;-0.36370903;2.8115666;7.6259255;3
1608349638494187;0.1363909;2.5268207;7.164111;3
1608349640933874;0.04546363;1.2897314;6.8219376;3
1608349643373614;-0.6436693;0.9834501;6.7525454;3
1608349645813302;-0.51206404;2.5339992;7.463214;3
1608349648252989;0.3804588;3.7567315;8.7266245;3
1608349650692677;0.17228323;3.2135608;9.343972;3
1608349653132416;-0.7609176;2.6105695;9.281759;3
1608349655572104;-0.5072784;2.5435705;9.403793;3
1608349658011791;-0.23449662;1.3926228;9.616755;3
1608349660451531;-1.564906;0.44985065;9.68136;3
1608349662891218;-2.3306093;1.9070797;10.313066;3
1608349665330906;-1.7635103;3.3834512;11.609976;3
1608349667770593;-2.2348964;2.8642087;12.457035;3
1608349670210333;-3.0197423;2.9647074;12.193824;3
1608349672650020;-1.9381863;3.3164523;11.710474;3
1608349675089708;-1.3878372;2.0338993;11.598011;3
1608349677529395;-2.0458634;2.0937197;11.018949;3
1608349679969135;-0.9020941;3.3499517;10.619347;3
1608349682408822;-0.18903299;2.4670002;10.5690975;3
1608349684848510;-1.1844472;2.2468605;9.461221;3
1608349687288249;-0.33260235;3.0915267;8.549556;3
1608349689727937;-0.02871387;1.7300107;8.456235;3
1608349692167624;-1.2490535;1.564906;7.570891;3
1608349694607312;-0.25124636;1.8424734;7.1210403;3
1608349697047052;-0.2009971;0.18903299;7.5326056;3
1608349699486739;-0.96430755;0.64606214;7.322037;3
1608349701926427;0.64845496;0.7513463;8.482556;3
1608349704366166;0.2727818;-1.1437693;9.360723;3
1608349706805854;0.13878371;-0.85184485;8.829515;3
1608349709245541;1.5481563;-1.8448663;10.722239;3
1608349711685229;0.3469593;-2.2348964;12.452249;3
1608349714124968;0.7369894;-0.6053841;13.7730875;3
1608349716564656;0.6628119;-1.8065811;15.850058;3
1608349719004343;-1.0313065;-0.8446664;15.309279;3
1608349721444031;-0.5455636;-0.5407779;16.070196;3
1608349723883770;-1.9764715;-0.94277215;17.07279;3
1608349726323458;-2.6751757;0.91405827;15.622739;3
1608349728763145;-2.6488547;0.021535404;15.986448;3
1608349731202885;-3.952943;1.1509477;13.722837;3
1608349733642572;-3.290131;1.2442678;11.854043;3
1608349736082260;-3.7304106;1.1413764;11.3371935;3
1608349738521947;-3.6059837;2.993421;8.413164;3
1608349740961687;-3.034099;2.065006;8.17149;3
1608349743401374;-3.1680973;3.3044882;5.139783;3
1608349745841062;-2.548356;1.7635103;3.1130621;3
1608349748280802;-2.28036;1.2418749;2.2277179;3
1608349750720489;-1.7419748;0.9403793;0.10049855;3
1608349753160177;-1.9573289;-0.0047856453;1.8257236;3
1608349755599864;-1.0767702;1.4285151;0.8542377;3
1608349758039604;-1.227518;0.124426775;3.4528432;3
1608349760479291;-0.6269195;1.4859428;4.23051;3
1608349762918979;-0.2416751;-0.09810573;6.1232333;3
1608349765358718;0.15314065;0.29192436;8.413164;3
1608349767798406;0.6125626;-0.50009996;9.7196455;3
1608349770238093;0.7465607;-0.6269195;13.483556;3
1608349772677781;1.4404793;0.1698904;15.05564;3
1608349775117520;1.0097711;-0.3924229;18.041883;3
1608349777557208;1.820938;1.0983056;19.03251;3
1608349779996895;0.99302137;-0.31106696;19.92982;3
1608349782436635;1.605584;1.2323036;20.145174;3
1608349784876322;0.8446664;-0.14596218;19.82932;3
1608349787316010;0.87338024;1.4955142;18.860228;3
1608349789755749;0.634098;0.27996024;17.034504;3
1608349792195437;0.56470615;1.4763715;15.043676;3
1608349794635124;0.7537391;0.38524446;12.059826;3
1608349797074812;0.8542377;1.3184453;10.219746;3
1608349799514552;1.2442678;0.9906286;6.936793;3
1608349801954239;1.3399807;1.7156538;5.4723854;3
1608349804393927;1.8807586;2.0602202;2.6823542;3
1608349806833666;1.4763715;2.6536403;1.9549361;3
1608349809273354;2.2325034;3.682554;0.13399807;3
1608349811713041;1.4333007;3.9864426;0.4426722;3
1608349814152729;2.0003998;4.8765726;-1.2131611;3
1608349816592468;1.1126626;4.173083;-0.1794617;3
1608349819032156;1.6510476;4.4554358;-1.2011969;3
1608349821471843;0.7369894;3.345166;0.54317075;3
1608349823911583;1.3710874;4.180261;0.4426722;3
1608349826351270;0.567099;3.7423747;3.3619158;3
1608349828790958;1.3328022;5.1062837;4.7114677;3
1608349831230645;0.55752766;4.125226;8.130812;3
1608349833670385;1.3543376;3.9696927;9.257831;3
1608349836110072;0.5407779;1.0576276;11.076376;3
1608349838549760;1.3615161;-0.15553348;11.803794;3
1608349840989499;0.3684947;-2.5531418;13.808979;3
1608349843429187;1.0336994;-2.0195422;15.285351;3
1608349845868874;0.14117654;-2.524428;17.577675;3
1608349848308562;0.97866446;-1.5266209;18.238094;3
1608349850748302;0.30388847;-2.5028925;19.613968;3
1608349853187989;1.4524434;-1.7347964;19.75275;3
1608349855627677;0.70348984;-2.4239295;20.19303;3
1608349858067416;1.6558332;-0.4019942;19.202402;3
1608349860507104;1.0504491;-0.22492532;19.152153;3
1608349862946791;1.6390835;2.7637103;17.807386;3
1608349865386531;1.0001999;2.2181466;16.378872;3
1608349867826218;1.1150553;3.7878382;12.976277;3
1608349870265906;0.43788654;1.9046868;8.965906;3
1608349872705593;0.043070808;2.725425;5.948557;3
1608349875145333;-0.3804588;2.806781;3.1465619;3
1608349877585020;-1.227518;4.0677986;2.5531418;3
1608349880024708;-0.80877405;5.623133;0.48095736;3
1608349882464447;-1.4979069;4.718646;0.6652047;3
1608349884904135;-0.90448695;5.0416775;-1.0313065;3
1608349887343822;-0.8781659;1.9573289;-0.5168497;3
1608349889783510;-1.3495519;0.67477596;-0.66759753;3
1608349892223249;-1.0815558;-0.634098;-0.89013004;3
1608349894662937;-2.2205393;-1.4763715;2.062613;3
1608349897102677;-2.4478576;1.2011969;4.6899323;3
1608349899542364;-2.2588246;1.4596218;9.068798;3
1608349901982052;-2.6153553;2.132005;11.631511;3
1608349904421739;-1.2442678;1.5409778;12.5551405;3
1608349906861479;-0.15792629;-1.268196;15.314065;3
1608349909301166;0.3278167;-0.91405827;16.039091;3
1608349911740854;1.8376877;-0.701097;17.503498;3
1608349914180541;1.5409778;-0.28713873;19.470398;3
1608349916620281;1.2227324;1.8257236;19.31008;3
1608349919059968;1.698904;1.4141582;20.183458;3
1608349921499656;-0.043070808;0.9619147;19.535004;3
1608349923939395;-0.29910284;1.8568304;17.029718;3
1608349926379083;0.22492532;0.32303107;15.136996;3
1608349928818770;-1.026521;-1.0480564;11.966506;3
1608349931258510;-0.016749758;-0.485743;9.750752;3
1608349933698197;1.2849457;-1.0001999;8.8701935;3
1608349936137885;0.6867401;-0.80877405;7.0468626;3
1608349938577624;1.4285151;0.782453;5.5202417;3
1608349941017312;2.4741786;0.65324056;5.2929235;3
1608349943456999;1.4500505;-0.078963146;4.634897;3
1608349945896687;1.012164;0.72741807;3.7591243;3
1608349948336427;1.2993027;0.9523434;3.385844;3
1608349950776114;0.11246266;0.9451649;3.7184465;3
1608349953215802;-1.1150553;3.0436704;4.910072;3
1608349955655541;-0.49052864;5.4723854;7.3579297;3
1608349958095229;-0.26799613;5.4723854;9.162118;3
1608349960534916;-0.86141616;4.6205406;9.233903;3
1608349962974604;0.09571291;4.2568316;9.250652;3
1608349965414343;1.6845472;3.1202407;10.025927;3
1608349967854031;1.98365;1.8975084;11.131411;3
1608349970293718;1.9453648;2.6392834;12.067004;3
1608349972733458;2.861816;4.240082;13.153346;3
1608349975173145;3.4121652;3.993621;13.715659;3
1608349977612833;2.4311078;2.3712873;12.653246;3
1608349980052572;1.727618;1.1892328;11.085947;3
1608349982492260;1.9645073;0.38285163;10.001999;3
1608349984931947;1.7228323;-0.5623133;9.284152;3
1608349987371635;0.72502524;-0.6221339;8.958728;3
1608349989811374;0.19621146;0.8470592;8.810373;3
1608349992251062;0.63888365;2.1942184;8.941978;3
1608349994690749;1.0504491;1.9286151;9.164511;3
1608349997130489;0.526421;1.5266209;8.949157;3
1608349999570177;0.031106694;2.6488547;9.052048;3
1608350002009864;0.36131623;4.436293;9.80818;3
1608350004449604;0.57188463;4.9866424;10.12164;3
1608350006889291;0.0;4.019942;9.540184;3
1608350009328979;-1.012164;3.4025939;8.623733;3
1608350011768718;-1.5050855;4.0390844;8.015956;3
1608350014208406;-1.3399807;4.8933225;7.9274216;3
1608350016648093;-1.2993027;4.536792;7.5996046;3
1608350019087781;-1.6438692;3.2063823;6.798009;3
1608350021527520;-1.6462619;2.07697;6.1710896;3
1608350023967208;-0.83748794;1.8400806;6.1471615;3
1608350026406895;0.35653058;2.5531418;7.1066833;3
1608350028846635;1.3854443;3.3810585;8.676374;3
1608350031286322;1.7946169;3.8380876;9.731609;3
1608350033726010;2.0889342;3.6394832;10.078569;3
1608350036165749;2.6895328;2.644069;10.112068;3
1608350038605437;3.1800613;1.268196;10.119247;3
1608350041045124;3.0723844;0.12203395;10.313066;3
1608350043484864;2.2301106;-0.3062813;10.660025;3
1608350045924552;1.0935199;-0.22013968;10.882557;3
1608350048364239;0.22971097;0.078963146;11.129018;3
1608350050803927;-0.0526421;0.5982057;11.913864;3
1608350053243666;-0.15314065;1.160519;12.569497;3
1608350055683354;-0.39720857;1.7371893;12.650853;3
1608350058123041;-0.7106683;2.321038;12.662817;3
1608350060562781;-0.9236295;2.6321049;12.519248;3
1608350063002468;-0.7896315;2.5842485;11.801401;3
1608350065442156;-0.44985065;2.3234308;10.521241;3
1608350067881895;-0.28713873;2.3521447;9.171689;3
1608350070321583;-0.63170516;2.9096723;8.252846;3
1608350072761270;-1.1796615;3.7806597;7.8963146;3
1608350075200958;-1.8735801;4.398008;7.2023964;3
1608350077640697;-2.3138595;4.4889355;6.1734824;3
1608350080080385;-2.2372892;4.0965123;5.383851;3
1608350082520072;-1.8376877;3.2063823;4.8215375;3
1608350084959812;-1.2993027;2.0482562;4.436293;3
1608350087399499;-0.80159557;0.83748794;4.261617;3
1608350089839187;-0.3804588;-0.09332009;4.610969;3
1608350092278927;-0.011964113;-0.5599205;5.65424;3
1608350094718614;0.44027936;-0.5886344;7.542177;3
1608350097158302;0.849452;-0.2727818;9.667004;3
1608350099598041;1.0576276;-0.06699903;11.452049;3
1608350102037729;1.012164;-0.059820566;13.103097;3
1608350104477416;0.61016977;-0.20578274;14.603396;3
1608350106917156;-0.17706887;0.19860429;15.866807;3
1608350109356843;-1.1006985;1.3639089;17.075182;3
1608350111796531;-1.9286151;2.955136;17.867207;3
1608350114236270;-2.5818555;4.706682;17.97967;3
1608350116675958;-2.8570302;6.0251274;17.57289;3
1608350119115645;-2.8666015;6.3385873;16.31905;3
1608350121555385;-2.821138;5.7834525;13.904693;3
1608350123995072;-2.6799614;4.692325;10.779666;3
1608350126434760;-2.5387847;3.5270207;7.5661054;3
1608350128874447;-2.481357;2.5603201;4.814359;3
1608350131314187;-2.388037;1.8376877;3.0293136;3
1608350133753874;-2.306681;1.3998013;1.847259;3
1608350136193562;-2.199004;1.2466606;1.119841;3
1608350138633302;-1.8999012;1.1724831;0.96430755;3
1608350141072989;-1.4404793;0.8470592;1.457229;3
1608350143512677;-0.88295156;0.72263247;2.9623144;3
1608350145952416;-0.17228323;1.3543376;5.7786665;3
1608350148392104;0.4642076;2.457429;8.659625;3
1608350150831791;0.7537391;3.1250265;10.537991;3
1608350153271531;1.079163;2.885744;12.325429;3
1608350155711218;1.2705889;1.9980069;14.151154;3
1608350158150906;1.1030912;1.1653047;15.481563;3
1608350160590645;0.83988076;0.6436693;16.321444;3
1608350163030333;0.5240282;0.31585258;16.596619;3
1608350165470020;0.2009971;-0.03589234;16.517654;3
1608350167909760;0.016749758;0.05503492;16.8024;3
1608350170349447;-0.03589234;0.74416786;17.051254;3
1608350172789135;0.13160525;1.3423735;16.32862;3
1608350175228874;0.41874397;1.6390835;14.52204;3
1608350177668562;0.74895346;1.6247265;12.366107;3
1608350180108249;1.1653047;1.4620147;10.279566;3
1608350182547989;1.4141582;1.7324036;8.269595;3
1608350184987677;1.6175481;2.5268207;6.7262244;3
1608350187427364;1.6510476;3.6753755;5.584848;3
1608350189867052;1.538585;4.429115;4.4602213;3
1608350192306791;1.4763715;4.6229334;3.4193435;3
1608350194746479;1.3974084;3.6921253;2.376073;3
1608350197186166;1.146162;2.2157538;1.6199409;3
1608350199625906;0.86859465;0.66759753;1.4931214;3
1608350202065593;0.5168497;-0.08853444;2.1367905;3
1608350204505281;0.0;0.04546363;3.4600215;3
1608350206945020;-0.4331009;0.55034924;5.5657053;3
1608350209384708;-0.86859465;0.8781659;7.925029;3
1608350211824395;-1.2490535;0.5240282;10.100104;3
1608350214264135;-1.4715859;-0.050249275;12.067004;3
1608350216703822;-1.5960127;-0.46181476;13.710874;3
1608350219143510;-1.5194423;-0.6149554;15.187245;3
1608350221583249;-1.4093726;-0.44985065;16.587046;3
1608350224022937;-1.18684;-0.03589234;17.915064;3
1608350226462624;-0.9762716;0.33260235;18.56591;3
1608350228902364;-0.8709874;0.3062813;18.142382;3
1608350231342052;-0.8566305;-0.61016977;16.632511;3
1608350233781739;-0.9882358;-1.8568304;14.486148;3
1608350236221479;-1.3112668;-2.2851455;12.610175;3
1608350238661166;-1.605584;-1.0097711;11.904293;3
1608350241100854;-1.9070797;0.8877372;11.559726;3
1608350243540593;-2.1272194;2.1128623;10.4566345;3
1608350245980281;-2.1008983;1.7730815;8.755338;3
1608350248419968;-1.9142581;0.4881358;7.01097;3
1608350250859708;-1.6558332;-0.5072784;5.788238;3
1608350253299395;-1.3447664;-0.42831525;5.2666025;3
1608350255739083;-1.1796615;0.552742;5.1589255;3
1608350258178822;-1.1222339;1.861616;5.56092;3
1608350260618510;-1.0169497;3.1322048;6.4677997;3
1608350263058197;-1.079163;4.3238306;7.4536424;3
1608350265497937;-1.1916257;5.113462;8.209774;3
1608350267937624;-1.2969099;5.343173;8.5016985;3
1608350270377312;-1.2801601;4.773681;8.252846;3
1608350272817052;-1.1365907;3.6514473;7.84128;3
1608350275256739;-0.83030945;2.885744;8.030313;3
1608350277696427;-0.41635114;2.8522446;8.571091;3
1608350280136166;0.059820566;3.3116665;8.925228;3
1608350282575854;0.61016977;3.4504502;9.104691;3
1608350285015541;1.1988041;3.1202407;9.449257;3
1608350287455281;1.7491534;2.457429;9.846465;3
1608350289894968;2.1463618;1.8089739;9.77468;3
1608350292334656;2.2947168;1.2729816;9.042477;3
1608350294774395;2.3186452;0.7752745;8.504091;3
1608350297214083;2.184647;0.43788654;8.695518;3
1608350299653770;1.8855443;0.38763726;8.99462;3
1608350302093510;1.5625132;1.105484;9.123833;3
1608350304533197;1.1724831;2.3258235;9.492328;3
1608350306972885;0.9020941;3.0077782;9.868001;3
1608350309412624;0.76331043;2.5268207;9.274581;3
1608350311852312;0.6628119;1.0169497;7.520642;3
1608350314291999;0.61016977;-0.18424734;6.178268;3
1608350316731739;0.59581286;0.28235307;6.580262;3
1608350319171427;0.52163535;2.1272194;8.2145605;3
1608350321611114;0.40917268;3.9026937;9.470792;3
1608350324050854;0.30388847;3.8668015;9.078369;3
1608350326490541;0.15074782;2.1894326;7.6833534;3
1608350328930229;0.12921242;0.3924229;7.0396843;3
1608350331369968;0.19860429;0.1698904;7.941778;3
1608350333809656;0.30149564;1.7228323;9.58804;3
1608350336249343;0.5024927;3.6729827;10.908878;3
1608350338689083;0.98584294;3.8069808;11.440085;3
1608350341128770;1.4835501;1.5840486;10.817951;3
1608350343568458;1.8496519;-1.8855443;9.3104725;3
1608350346008197;1.9812572;-4.208975;8.219346;3
1608350348447885;1.9860427;-3.8261235;9.470792;3
1608350350887572;1.8329022;-1.6845472;12.35175;3
1608350353327312;1.2777673;0.37567315;14.42872;3
1608350355766999;0.6125626;0.81595254;14.677574;3
1608350358206687;0.10289137;-0.2321038;13.921442;3
1608350360646427;-0.44027936;-1.6701902;12.655639;3
1608350363086114;-1.0432707;-1.9740787;11.861222;3
