t;x;y;z;a
1608089988365644;0.44985065;1.8305093;9.643075;3
1608089990805384;0.971486;2.993421;8.958728;3
1608089993245175;1.6175481;1.68694;9.820144;3
1608089995684915;0.2105684;2.120041;9.209974;3
1608089998124706;1.4237294;2.6775684;9.102298;3
1608090000564446;1.1006985;1.4596218;10.021141;3
1608090003004238;0.37567315;2.8163524;8.985049;3
1608090005443977;1.7300107;2.065006;9.702896;3
1608090007883717;0.4953143;1.8664017;9.777073;3
1608090010323509;0.997807;2.7708886;8.85823;3
1608090012763248;1.3615161;1.3878372;10.13839;3
1608090015203040;0.27517462;2.713461;9.064013;3
1608090017642779;1.442872;2.0315065;9.489935;3
1608090020082571;0.5407779;2.0003998;10.042677;3
1608090022522311;0.71306115;2.8091738;8.774481;3
1608090024962050;1.0887343;1.442872;10.262816;3
1608090027401842;0.27996024;2.8713872;8.973084;3
1608090029841581;1.146162;1.6295122;9.487542;3
1608090032281373;0.60059845;2.347359;9.851251;3
1608090034721113;0.8757731;2.2947168;8.7266245;3
1608090037160904;1.1006985;1.7108682;10.315458;3
1608090039600644;0.8566305;2.8163524;8.729017;3
1608090042040384;1.2346965;1.3495519;9.853643;3
1608090044480175;1.1246266;2.8426733;9.370294;3
1608090046919915;1.1629118;1.4763715;9.138189;3
1608090049359706;1.3686945;2.5674987;9.956535;3
1608090051799446;1.227518;2.0171494;8.810373;3
1608090054239238;1.3351951;2.091327;10.124033;3
1608090056678977;1.39023;2.4909284;8.891729;3
1608090059118769;1.1557333;1.6247265;9.9015;3
1608090061558509;1.5984055;2.7996025;9.21476;3
1608090063998248;1.0576276;1.3639089;9.5353985;3
1608090066438040;1.6630118;2.926422;9.497113;3
1608090068877779;1.0887343;1.3328022;9.300901;3
1608090071317571;1.4691931;2.8426733;9.595219;3
1608090073757311;1.1820544;1.4261223;9.217153;3
1608090076197102;1.146162;2.6201408;9.628718;3
1608090078636842;1.2083755;1.6438692;9.12144;3
1608090081076581;0.9212367;2.4239295;9.729217;3
1608090083516373;1.1174482;1.8975084;9.025727;3
1608090085956113;0.80877405;2.239682;9.8632145;3
1608090088395904;1.0576276;2.1511476;9.001799;3
1608090090835644;0.7537391;2.0745773;9.868001;3
1608090093275436;1.1437693;2.3449662;8.999406;3
1608090095715175;0.80877405;1.8927227;9.822537;3
1608090098154967;1.3040884;2.4765713;9.013762;3
1608090100594706;0.9379865;1.7587247;9.789038;3
1608090103034446;1.4548361;2.5603201;9.040084;3
1608090105474238;1.1078769;1.6917256;9.767502;3
1608090107913977;1.6223338;2.57707;9.049655;3
1608090110353769;1.1940185;1.5936198;9.753145;3
1608090112793509;1.7228323;2.5746772;9.092726;3
1608090115233300;1.2227324;1.5409778;9.717253;3
1608090117673040;1.8233309;2.5387847;9.190832;3
1608090120112779;1.2083755;1.5457634;9.741181;3
1608090122552571;1.8927227;2.498107;9.286545;3
1608090124992311;1.1844472;1.5553347;9.786645;3
1608090127432102;1.8329022;2.4335005;9.30808;3
1608090129871842;1.0863415;1.605584;9.829716;3
1608090132311634;1.7156538;2.359323;9.303294;3
1608090134751373;0.9882358;1.6103697;9.8321085;3
1608090137191113;1.6175481;2.4023938;9.296116;3
1608090139630904;0.8805587;1.5457634;9.822537;3
1608090142070644;1.4955142;2.536392;9.253045;3
1608090144510436;0.82313097;1.4069797;9.757931;3
1608090146950175;1.3567305;2.7397819;9.200403;3
1608090149389967;0.89013004;1.2777673;9.597611;3
1608090151829706;1.2394822;2.8426733;9.329616;3
1608090154269498;1.0289137;1.3208381;9.360723;3
1608090156709238;1.0911272;2.7038896;9.542577;3
1608090159148977;1.2155539;1.6797615;9.030513;3
1608090161588769;0.9954142;2.225325;9.767502;3
1608090164028509;1.3184453;2.3306093;8.7984085;3
1608090166468300;1.1030912;1.5936198;9.868001;3
1608090168908040;1.2251252;2.8139594;8.91805;3
1608090171347831;1.4093726;1.3399807;9.631111;3
1608090173787571;1.0217353;2.5986054;9.456435;3
1608090176227311;1.5625132;1.9453648;9.090333;3
1608090178667102;1.1318051;1.7252251;10.042677;3
1608090181106842;1.1988041;2.6919255;8.846265;3
1608090183546634;1.6319051;1.3256238;10.004392;3
1608090185986373;0.78723866;2.400001;9.432507;3
1608090188426165;1.6319051;2.1008983;9.229117;3
1608090190865904;1.2466606;1.3950156;10.279566;3
1608090193305644;0.66759753;2.684747;8.82473;3
1608090195745436;1.9716859;1.605584;10.059426;3
1608090198185175;0.44745782;1.753939;9.619147;3
1608090200624967;1.1294123;2.6321049;9.001799;3
1608090203064706;1.7395821;1.4045869;10.279566;3
1608090205504498;-0.019142581;2.0482562;9.006584;3
1608090207944238;1.6534405;2.5698915;9.473185;3
1608090210384029;1.1485549;1.3998013;9.8727865;3
1608090212823769;0.10767702;2.1631117;8.956335;3
1608090215263509;1.7036897;2.5674987;9.523434;3
1608090217703300;1.0169497;1.442872;9.568898;3
1608090220143040;0.3278167;2.172683;9.040084;3
1608090222582831;1.6079768;2.6608188;9.382257;3
1608090225022571;1.282553;1.5433706;9.547362;3
1608090227462363;0.43070808;1.9908284;9.111869;3
1608090229902102;1.4668003;2.751746;9.21476;3
1608090232341894;1.6654046;1.7970098;9.631111;3
1608090234781634;0.5910272;1.68694;9.269794;3
1608090237221373;1.1820544;2.6751757;9.183653;3
1608090239661165;1.9764715;2.172683;9.71486;3
1608090242100904;0.9523434;1.4500505;9.49472;3
1608090244540696;0.88295156;2.2707887;9.284152;3
1608090246980436;1.9070797;2.5722845;9.638289;3
1608090249420227;1.6390835;1.6031911;9.760324;3
1608090251859967;0.80159557;1.6558332;9.427721;3
1608090254299706;1.3567305;2.5507488;9.473185;3
1608090256739498;2.0291135;2.2181466;9.839287;3
1608090259179238;1.2323036;1.4093726;9.623933;3
1608090261619029;0.7680961;1.9310079;9.389436;3
1608090264058769;1.524228;2.6249263;9.614362;3
1608090266498561;1.7371893;2.0027926;9.7196455;3
1608090268938300;0.95473623;1.4045869;9.501899;3
1608090271378092;0.6556334;2.0386848;9.322437;3
1608090273817831;1.3351951;2.6368906;9.482756;3
1608090276257571;1.5840486;2.0458634;9.635897;3
1608090278697363;0.8350951;1.4691931;9.343972;3
1608090281137102;0.57906306;2.0147567;9.193225;3
1608090283576894;1.2323036;2.6536403;9.406186;3
1608090286016634;1.5888343;2.2325034;9.49472;3
1608090288456425;1.119841;1.5194423;9.363115;3
1608090290896165;0.66759753;1.7874385;9.164511;3
1608090293335904;1.0863415;2.5459633;9.2793665;3
1608090295775696;1.7371893;2.5292134;9.523434;3
1608090298215436;1.6007984;1.7635103;9.475577;3
1608090300655227;1.0480564;1.5074782;9.269794;3
1608090303094967;1.0360922;2.1631117;9.296116;3
1608090305534759;1.5840486;2.6679974;9.499506;3
1608090307974498;1.9884356;2.268396;9.65504;3
1608090310414290;1.6630118;1.5457634;9.523434;3
1608090312854029;1.1676974;1.5218352;9.346365;3
1608090315293769;1.2059826;2.2037897;9.420543;3
1608090317733561;1.6893328;2.6129622;9.674182;3
1608090320173300;1.9214365;2.1702902;9.779466;3
1608090322613092;1.5625132;1.4835501;9.585648;3
1608090325052831;1.0289137;1.430908;9.387043;3
1608090327492623;0.9212367;2.0865414;9.439685;3
1608090329932363;1.2418749;2.6153553;9.664611;3
1608090332372154;1.5409778;2.3641088;9.796216;3
1608090334811894;1.3806586;1.6821543;9.597611;3
1608090337251686;0.8925229;1.3710874;9.255438;3
1608090339691425;0.6125626;1.8329022;9.18126;3
1608090342131165;0.7680961;2.5172493;9.425328;3
1608090344570956;1.1724831;2.6871397;9.695718;3
1608090347010696;1.4500505;2.158326;9.638289;3
1608090349450488;1.2969099;1.5218352;9.212367;3
1608090351890227;0.9738788;1.416551;8.908479;3
1608090354330019;0.81834537;1.9477576;9.030513;3
1608090356769759;1.0480564;2.5962126;9.485149;3
1608090359209498;1.4620147;2.7086751;9.777073;3
1608090361649290;1.7443677;2.1942184;9.583255;3
1608090364089029;1.7012969;1.524228;9.073584;3
1608090366528821;1.4285151;1.308874;8.819944;3
1608090368968561;1.1533405;1.7156538;9.114262;3
1608090371408352;1.1270195;2.400001;9.726824;3
1608090373848092;1.3351951;2.7445676;10.097712;3
1608090376287884;1.5672989;2.4646072;9.88475;3
1608090378727623;1.6462619;1.7922242;9.370294;3
1608090381167363;1.4907285;1.2610176;9.032906;3
1608090383607154;1.1365907;1.3016955;9.186047;3
1608090386046894;0.7465607;1.9310079;9.731609;3
1608090388486686;0.57427746;2.6823542;10.195817;3
1608090390926425;0.74895346;2.9431717;10.241281;3
1608090393366217;1.0863415;2.4239295;9.801002;3
1608090395805956;1.227518;1.4763715;9.2075815;3
1608090398245748;0.9834501;0.9451649;8.898908;3
1608090400685488;0.61734825;1.4524434;9.111869;3
1608090403125227;0.6843473;2.672783;9.693324;3
1608090405565019;1.2490535;3.3092737;10.092926;3
1608090408004759;1.6414764;2.6751757;9.88475;3
1608090410444550;1.3974084;1.4715859;9.193225;3
1608090412884290;0.89491564;1.1916257;8.60459;3
1608090415324081;1.0719845;2.0745773;8.71466;3
1608090417763821;1.7994026;2.7469604;9.372686;3
1608090420203613;1.9142581;2.3425734;9.810573;3
1608090422643352;1.2323036;1.902294;9.623933;3
1608090425083092;1.0671989;2.3138595;9.217153;3
1608090427522884;1.8065811;2.5124638;9.128618;3
1608090429962623;1.8927227;1.6151553;9.243474;3
1608090432402415;0.9882358;1.2155539;9.265009;3
1608090434842154;0.86859465;2.2971098;9.394221;3
1608090437281946;1.6654046;2.7996025;9.82493;3
1608090439721686;1.2801601;1.7994026;9.906285;3
1608090442161477;0.29192436;1.6558332;9.47797;3
1608090444601217;0.8327023;2.4119651;9.387043;3
1608090447040956;1.3926228;1.7874385;9.724431;3
1608090449480748;0.33499518;1.2586247;9.5760765;3
1608090451920488;0.3182454;2.4526432;9.375079;3
1608090454360279;1.4237294;2.5507488;9.84168;3
1608090456800019;0.7393822;1.4979069;9.860822;3
1608090459239811;0.25603202;2.210968;9.224331;3
1608090461679550;1.5625132;2.4478576;9.3511505;3
1608090464119342;1.1174482;1.3447664;9.504292;3
1608090466559081;0.40677986;2.1774685;8.932407;3
1608090468998821;1.7898313;2.6656044;9.317652;3
1608090471438613;1.3256238;1.5577276;9.731609;3
1608090473878352;0.59581286;2.4502504;8.997013;3
1608090476318144;1.9932213;2.5292134;9.272188;3
1608090478757884;1.2634103;1.3663018;9.564112;3
1608090481197675;0.82313097;2.5387847;8.82473;3
1608090483637415;2.1463618;2.172683;9.513863;3
1608090486077206;0.92602235;1.5768701;9.722038;3
1608090488516946;1.1318051;2.8713872;9.037691;3
1608090490956686;2.0195422;1.7036897;9.966106;3
1608090493396477;0.5766702;1.902294;9.51147;3
1608090495836217;1.6031911;2.5866413;9.169296;3
1608090498276009;1.4811572;1.268196;10.152746;3
1608090500715748;0.552742;2.5746772;9.126225;3
1608090503155540;1.8951155;2.0291135;9.717253;3
1608090505595279;0.7704889;1.7252251;10.013963;3
1608090508035019;1.119841;2.804388;8.958728;3
1608090510474811;1.7084754;1.3447664;10.229317;3
1608090512914550;0.61734825;2.5674987;9.164511;3
1608090515354342;1.8568304;1.9788643;9.346365;3
1608090517794081;1.146162;1.8185452;9.997213;3
1608090520233873;1.3136597;2.754139;8.645268;3
1608090522673613;1.8496519;1.4189439;10.1288185;3
1608090525113404;1.0552348;2.8522446;8.903693;3
1608090527553144;1.8975084;1.6342978;9.245867;3
1608090529992936;1.3950156;2.254039;9.700503;3
1608090532432675;1.5577276;2.2564318;8.484949;3
1608090534872415;1.7180467;1.6199409;10.092926;3
1608090537312206;1.3567305;2.7756743;8.609376;3
1608090539751946;1.6438692;1.3232309;9.717253;3
1608090542191738;1.4763715;2.792424;9.332008;3
1608090544631477;1.3878372;1.3950156;9.059227;3
1608090547071269;1.4907285;2.3904297;9.939785;3
1608090549511009;1.253839;1.8017955;8.815159;3
1608090551950800;1.2897314;1.8664017;10.167104;3
1608090554390540;1.253839;2.2755744;8.99462;3
1608090556830331;0.9403793;1.4117653;10.009177;3
1608090559270071;1.3280165;2.5818555;9.370294;3
1608090561709811;0.715454;1.1533405;9.683753;3
1608090564149602;1.3184453;2.6991038;9.650253;3
1608090566589342;0.7920243;1.1150553;9.4636135;3
1608090569029134;1.2346965;2.656033;9.741181;3
1608090571468873;1.0695918;1.2777673;9.363115;3
1608090573908665;1.1796615;2.507678;9.741181;3
1608090576348404;1.3543376;1.5170496;9.2075815;3
1608090578788196;1.2107682;2.3258235;9.781859;3
1608090581227936;1.4835501;1.7874385;9.004191;3
1608090583667727;1.2753744;2.1176481;9.80818;3
1608090586107467;1.5625132;2.0219352;8.922835;3
1608090588547206;1.2801601;1.9573289;9.769895;3
1608090590986998;1.6127625;2.2492533;8.908479;3
1608090593426738;1.2107682;1.7946169;9.741181;3
1608090595866529;1.6031911;2.3545375;8.965906;3
1608090598306269;1.1485549;1.6438692;9.769895;3
1608090600746061;1.5314065;2.4382863;9.030513;3
1608090603185800;1.0241281;1.5457634;9.812965;3
1608090605625592;1.4285151;2.4765713;9.109476;3
1608090608065331;0.89730847;1.4859428;9.827323;3
1608090610505071;1.3663018;2.5004997;9.209974;3
1608090612944863;0.79441714;1.4141582;9.805787;3
1608090615384602;1.375873;2.4358935;9.29133;3
1608090617824394;0.72023964;1.4117653;9.815358;3
1608090620264134;1.4189439;2.4311078;9.339187;3
1608090622703925;0.72741807;1.457229;9.781859;3
1608090625143665;1.4668003;2.3976083;9.300901;3
1608090627583456;0.85902333;1.5098711;9.803394;3
1608090630023196;1.5936198;2.3641088;9.286545;3
1608090632462936;0.96430755;1.6606189;9.786645;3
1608090634902727;1.7012969;2.3641088;9.217153;3
1608090637342467;1.0624132;1.6677973;9.695718;3
1608090639782259;1.7443677;2.4382863;9.119047;3
1608090642221998;1.1413764;1.5290136;9.688539;3
1608090644661790;1.7419748;2.6273193;9.099904;3
1608090647101529;1.2011969;1.3830515;9.623933;3
1608090649541321;1.6773686;2.792424;9.138189;3
1608090651981061;1.2753744;1.2179468;9.434899;3
1608090654420852;1.538585;2.7493532;9.312865;3
1608090656860592;1.4045869;1.2873386;9.219545;3
1608090659300331;1.3351951;2.481357;9.662218;3
1608090661740123;1.5409778;1.7778672;9.018549;3
1608090664179863;1.2466606;1.8568304;9.963714;3
1608090666619654;1.5361922;2.3808584;8.915657;3
1608090669059394;1.4141582;1.2203395;9.944571;3
1608090671499186;1.2873386;2.6488547;9.176475;3
1608090673938925;1.6677973;1.3256238;9.54497;3
1608090676378717;1.1437693;2.1702902;9.793823;3
1608090678818456;1.6654046;2.1655045;8.9826565;3
1608090681258248;1.524228;1.3040884;10.169497;3
1608090683697988;1.1676974;2.6225336;8.908479;3
1608090686137727;1.995614;1.4141582;9.659825;3
1608090688577519;1.0049855;1.8975084;9.671789;3
1608090691017259;1.4668003;2.498107;8.817552;3
1608090693457050;1.7706888;1.3136597;10.243673;3
1608090695896790;0.37328035;2.5052853;8.889337;3
1608090698336581;1.8448663;2.2420747;9.516255;3
1608090700776321;0.782453;1.4883357;9.906285;3
1608090703216113;0.21774685;2.7708886;8.690732;3
1608090705655852;1.7300107;2.0745773;9.982856;3
1608090708095644;-0.12203395;1.7108682;9.363115;3
1608090710535384;0.49052864;2.87378;9.073584;3
1608090712975123;1.3878372;2.0147567;9.908679;3
1608090715414915;-0.14117654;1.7084754;9.236296;3
1608090717854654;0.75613195;2.7948167;9.21476;3
1608090720294446;1.4691931;2.0051854;9.674182;3
1608090722734186;0.34217364;1.5433706;9.327223;3
1608090725173977;0.8997013;2.603391;9.1669035;3
1608090727613717;1.8400806;2.0793629;9.602397;3
1608090730053509;0.9403793;1.2705889;9.521041;3
1608090732493248;0.87338024;2.1918256;9.169296;3
1608090734933040;2.009971;2.2325034;9.640682;3
1608090737372779;1.4715859;1.2179468;9.834501;3
1608090739812571;0.72263247;1.6941184;9.430114;3
1608090742252311;1.7419748;2.4119651;9.74836;3
1608090744692050;1.8185452;1.5816557;10.076176;3
1608090747131842;0.7704889;1.282553;9.815358;3
1608090749571581;0.94277215;2.2707887;9.765109;3
1608090752011373;1.7180467;2.2755744;10.133604;3
1608090754451113;1.0719845;1.3926228;10.095319;3
1608090756890904;0.24885355;1.7347964;9.671789;3
1608090759330644;0.8350951;2.589034;9.750752;3
1608090761770436;1.2490535;2.1774685;9.879965;3
1608090764210175;0.46899325;1.4596218;9.537791;3
1608090766649967;0.10767702;2.0219352;9.221938;3
1608090769089706;0.849452;2.713461;9.245867;3
1608090771529498;1.3160524;2.213361;9.300901;3
1608090773969238;0.76570326;1.5720844;9.030513;3
1608090776408977;0.5312066;2.0865414;8.729017;3
1608090778848769;1.375873;2.778067;8.9013;3
1608090781288509;1.8999012;2.3258235;9.040084;3
1608090783728300;1.4141582;1.6127625;8.882157;3
1608090786168040;1.0432707;1.8975084;8.836694;3
1608090788607831;1.4452649;2.656033;9.025727;3
1608090791047571;1.9334008;2.5603201;9.348758;3
1608090793487363;1.6007984;1.7467605;9.45165;3
1608090795927102;0.8470592;1.5266209;9.3511505;3
1608090798366894;0.70348984;2.1702902;9.504292;3
1608090800806634;1.1078769;2.5722845;9.858429;3
1608090803246425;1.1724831;2.0434706;10.047462;3
1608090805686165;0.5910272;1.3567305;9.968499;3
1608090808125904;0.0047856453;1.5002998;9.856036;3
1608090810565696;0.09092726;2.1918256;9.946963;3
1608090813005436;0.5599205;2.4598217;10.174282;3
1608090815445227;0.66759753;1.9262222;10.135997;3
1608090817884967;0.24646074;1.4117653;9.846465;3
1608090820324759;-0.13399807;1.6773686;9.5760765;3
1608090822764498;0.04546363;2.457429;9.573684;3
1608090825204290;0.5982057;2.8115666;9.674182;3
1608090827644029;0.9619147;2.3952155;9.5760765;3
1608090830083821;0.849452;1.8329022;9.21476;3
1608090832523561;0.60059845;1.8424734;8.865408;3
1608090834963352;0.66999036;2.5004997;8.855837;3
1608090837403092;1.1796615;3.0819557;9.109476;3
1608090839842831;1.7180467;2.9647074;9.243474;3
1608090842282623;1.8544376;2.3138595;9.056833;3
1608090844722363;1.5816557;1.8185452;8.719446;3
1608090847162154;1.2227324;2.0147567;8.635697;3
1608090849601894;1.1437693;2.6679974;9.008977;3
1608090852041686;1.3782659;3.0675986;9.540184;3
1608090854481425;1.5864414;2.8019953;9.743574;3
1608090856921217;1.5146568;2.103291;9.485149;3
1608090859360956;1.1222339;1.6175481;9.142975;3
1608090861800748;0.6891329;1.7659031;9.219545;3
1608090864240488;0.46899325;2.3904297;9.753145;3
1608090866680279;0.58624154;2.9359934;10.284351;3
1608090869120019;0.83988076;2.8953154;10.351351;3
1608090871559811;1.0097711;2.309074;9.8632145;3
1608090873999550;0.95712906;1.6701902;9.245867;3
1608090876439290;0.7082755;1.5361922;9.059227;3
1608090878879081;0.4211368;2.07697;9.360723;3
1608090881318821;0.30149564;2.8378878;9.779466;3
1608090883758613;0.43070808;3.2973096;9.891929;3
1608090886198352;0.70348984;3.0915267;9.487542;3
1608090888638144;0.9523434;2.4430718;8.834301;3
1608090891077884;1.0743774;1.8927227;8.372486;3
1608090893517675;1.0456635;1.8831514;8.415557;3
1608090895957415;0.89013004;2.4335005;8.860622;3
1608090898397206;0.76331043;3.0963125;9.363115;3
1608090900836946;0.7704889;3.397808;9.573684;3
1608090903276738;0.89491564;3.1202407;9.355937;3
1608090905716477;1.1150553;2.4837499;8.925228;3
1608090908156269;1.3399807;1.9812572;8.650054;3
1608090910596009;1.4763715;1.8999012;8.781659;3
1608090913035748;1.4285151;2.2277179;9.274581;3
1608090915475540;1.227518;2.6751757;9.858429;3
1608090917915279;0.9619147;2.9120653;10.183853;3
1608090920355071;0.7178468;2.8115666;10.174282;3
1608090922794811;0.59342;2.507678;9.930214;3
1608090925234602;0.59342;2.2660031;9.700503;3
1608090927674342;0.7393822;2.2420747;9.65504;3
1608090930114134;0.93559366;2.4335005;9.817751;3
1608090932553873;1.0767702;2.658426;10.001999;3
1608090934993665;1.1222339;2.7613173;10.0163555;3
1608090937433404;1.0504491;2.7038896;9.844072;3
1608090939873196;0.83988076;2.589034;9.5760765;3
1608090942312936;0.5694918;2.5818555;9.348758;3
1608090944752727;0.33738798;2.7589245;9.233903;3
1608090947192467;0.19381863;3.0293136;9.219545;3
1608090949632259;0.21535404;3.2422748;9.1669035;3
1608090952071998;0.38763726;3.3236306;9.064013;3
1608090954511738;0.6580262;3.2279177;8.865408;3
1608090956951529;0.9834501;3.089134;8.659625;3
1608090959391269;1.268196;3.0652058;8.575876;3
1608090961831061;1.4069797;3.1561332;8.609376;3
1608090964270800;1.4237294;3.318845;8.736196;3
1608090966710592;1.2921243;3.4337006;8.865408;3
1608090969150331;1.038485;3.4839497;8.939586;3
1608090971590123;0.7322037;3.4360933;8.908479;3
1608090974029863;0.44027936;3.3882368;8.91805;3
1608090976469654;0.19381863;3.3667014;8.987442;3
1608090978909394;0.11724831;3.35713;9.142975;3
1608090981349186;0.1698904;3.3667014;9.339187;3
1608090983788925;0.33738798;3.3547373;9.475577;3
1608090986228717;0.55034924;3.2614172;9.540184;3
1608090988668456;0.7369894;3.1130621;9.542577;3
1608090991108248;0.86141616;2.9623144;9.51147;3
1608090993547988;0.89491564;2.8905299;9.497113;3
1608090995987779;0.83988076;2.928815;9.561719;3
1608090998427519;0.66759753;3.0436704;9.6071825;3
1608091000867259;0.45702913;3.1752756;9.626326;3
1608091003307050;0.27996024;3.2303107;9.547362;3
1608091005746790;0.1698904;3.2183464;9.446864;3
1608091008186581;0.16031912;3.1202407;9.3104725;3
1608091010626321;0.28713873;3.0723844;9.212367;3
1608091013066113;0.5240282;3.0843484;9.2075815;3
1608091015505852;0.81834537;3.1154552;9.241081;3
1608091017945644;1.0648061;3.0125637;9.255438;3
1608091020385384;1.3495519;2.8283165;9.327223;3
1608091022825175;1.6223338;2.7230322;9.296116;3
1608091025264915;1.6630118;2.7828526;9.092726;3
1608091027704706;1.847259;3.5365918;9.485149;3
1608091030144446;1.7012969;3.5246277;9.355937;3
1608091032584238;1.7587247;3.1752756;9.119047;3
1608091035023977;2.0386848;2.4717858;9.128618;3
1608091037463769;2.0171494;2.455036;8.82473;3
1608091039903509;2.3138595;3.1441689;9.092726;3
1608091042343300;2.5124638;3.993621;9.434899;3
1608091044783040;2.9120653;3.7471602;9.456435;3
1608091047222779;3.0412776;2.78046;8.853444;3
1608091049662571;3.2997024;1.9238294;8.482556;3
1608091052102363;3.2159536;2.0889342;8.283952;3
1608091054542102;3.103491;2.8546374;8.652447;3
1608091056981842;3.010171;3.5318062;9.509077;3
1608091059421634;2.6488547;3.3020952;9.669396;3
1608091061861373;2.2899313;2.5866413;9.226724;3
1608091064301165;1.98365;2.115255;8.851051;3
1608091066740904;1.7682959;2.3784657;8.927621;3
1608091069180696;1.5936198;2.8761728;9.332008;3
1608091071620436;1.6558332;3.1633115;9.879965;3
1608091074060227;1.6821543;3.034099;9.925428;3
1608091076499967;1.8807586;2.7230322;9.717253;3
1608091078939759;2.0817556;2.6273193;9.432507;3
1608091081379498;2.2205393;2.725425;9.245867;3
1608091083819290;2.4382863;2.8929226;9.360723;3
1608091086259029;2.629712;3.0077782;9.530613;3
1608091088698821;2.7326035;3.034099;9.375079;3
1608091091138561;2.8115666;2.9623144;8.997013;3
1608091093578352;2.9120653;2.8522446;8.736196;3
1608091096018092;2.981457;2.8378878;8.6141615;3
1608091098457884;3.089134;2.7684958;8.633304;3
1608091100897623;3.1154552;2.7613173;8.590233;3
1608091103337415;3.1561332;2.7684958;8.650054;3
1608091105777154;3.1513474;2.7637103;8.79123;3
1608091108216946;3.048456;2.7421749;8.843872;3
1608091110656686;2.9599216;2.6512475;8.999406;3
1608091113096477;2.7996025;2.5124638;9.195618;3
1608091115536217;2.6201408;2.400001;9.372686;3
1608091117975956;2.37368;2.3904297;9.394221;3
1608091120415748;2.2037897;2.4454648;9.504292;3
1608091122855540;2.132005;2.4598217;9.712467;3
1608091125295279;2.0051854;2.4670002;9.755538;3
1608091127735019;1.9669002;2.4670002;9.803394;3
1608091130174811;2.009971;2.4478576;9.882358;3
1608091132614550;2.0051854;2.510071;9.865608;3
1608091135054342;2.050649;2.6225336;9.913465;3
1608091137494081;2.062613;2.7158537;9.801002;3
1608091139933873;2.0315065;2.7038896;9.504292;3
1608091142373613;1.9645073;2.6321049;9.131011;3
1608091144813404;1.9597218;2.5914268;8.882157;3
1608091147253144;2.012364;2.5411777;8.721839;3
1608091149692936;2.0554347;2.536392;8.611769;3
1608091152132675;2.2731814;2.5124638;8.702696;3
1608091154572467;2.457429;2.455036;8.736196;3
1608091157012206;2.6201408;2.4143581;8.729017;3
1608091159451998;2.7589245;2.455036;8.819944;3
1608091161891738;2.7684958;2.5004997;8.975478;3
1608091164331529;2.6201408;2.6321049;9.142975;3
1608091166771269;2.4717858;2.7876384;9.3511505;3
1608091169211061;2.2612174;2.8929226;9.370294;3
1608091171650800;2.1391835;2.914458;9.334401;3
1608091174090592;2.1224337;2.8785655;9.336794;3
1608091176530331;2.199004;2.7732813;9.300901;3
1608091178970123;2.4071796;2.6608188;9.336794;3
1608091181409863;2.672783;2.5914268;9.370294;3
1608091183849654;2.8977082;2.5316064;9.394221;3
1608091186289394;2.9862428;2.4885356;9.45165;3
1608091188729186;2.8929226;2.5220351;9.542577;3
1608091191168925;2.5603201;2.658426;9.650253;3
1608091193608717;2.065006;2.9336007;9.750752;3
1608091196048456;1.3519448;3.3547373;9.755538;3
1608091198488248;0.70588267;3.6346977;9.798609;3
1608091200927988;0.2440679;3.8213377;9.765109;3
